# day  luminosity  r_eff  v_eff  T_color
1.142496 6.158626e+40 5.301055e+14 0.000000e+00 1.802047e+04
1.177062 6.156623e+40 5.435086e+14 0.000000e+00 1.775745e+04
1.211629 6.155741e+40 5.568479e+14 0.000000e+00 1.750572e+04
1.246196 6.155479e+40 5.701382e+14 0.000000e+00 1.726430e+04
1.280763 6.155490e+40 5.833678e+14 0.000000e+00 1.703270e+04
1.315329 6.155574e+40 5.965398e+14 0.000000e+00 1.681026e+04
1.349896 6.155645e+40 6.096905e+14 0.000000e+00 1.659604e+04
1.384463 6.155681e+40 6.227764e+14 0.000000e+00 1.638998e+04
1.419030 6.155689e+40 6.358100e+14 0.000000e+00 1.619146e+04
1.453596 6.155686e+40 6.487701e+14 0.000000e+00 1.600013e+04
1.488163 6.155682e+40 6.616890e+14 0.000000e+00 1.581545e+04
1.522730 6.155682e+40 6.746329e+14 0.000000e+00 1.563655e+04
1.557297 6.155686e+40 6.874960e+14 0.000000e+00 1.546386e+04
1.591863 6.155693e+40 7.003135e+14 0.000000e+00 1.529677e+04
1.626430 6.155701e+40 7.130870e+14 0.000000e+00 1.513503e+04
1.660997 6.155707e+40 7.258174e+14 0.000000e+00 1.497834e+04
1.695564 6.155713e+40 7.385471e+14 0.000000e+00 1.482619e+04
1.730130 6.155719e+40 7.512185e+14 0.000000e+00 1.467873e+04
1.764697 6.155724e+40 7.638502e+14 0.000000e+00 1.453560e+04
1.799264 6.155730e+40 7.764637e+14 0.000000e+00 1.439646e+04
1.833831 6.155735e+40 7.890299e+14 0.000000e+00 1.426133e+04
1.868397 6.155741e+40 8.015592e+14 0.000000e+00 1.412995e+04
1.902964 6.155747e+40 8.140737e+14 0.000000e+00 1.400202e+04
1.937531 6.155753e+40 8.265423e+14 0.000000e+00 1.387759e+04
1.972098 6.155758e+40 8.389870e+14 0.000000e+00 1.375637e+04
2.000000 6.155763e+40 8.490069e+14 0.000000e+00 1.366083e+04
2.034567 6.155769e+40 8.613902e+14 0.000000e+00 1.354519e+04
2.069133 6.155775e+40 8.737146e+14 0.000000e+00 1.343254e+04
2.103700 6.155780e+40 8.860561e+14 0.000000e+00 1.332248e+04
2.138267 6.155786e+40 8.983547e+14 0.000000e+00 1.321513e+04
2.172834 6.155792e+40 9.106226e+14 0.000000e+00 1.311035e+04
2.207400 6.155798e+40 9.228723e+14 0.000000e+00 1.300798e+04
2.241967 6.155804e+40 9.350891e+14 0.000000e+00 1.290799e+04
2.276534 6.155810e+40 9.472770e+14 0.000000e+00 1.281029e+04
2.311101 6.155815e+40 9.594185e+14 0.000000e+00 1.271483e+04
2.345667 6.155821e+40 9.715628e+14 0.000000e+00 1.262137e+04
2.380234 6.155827e+40 9.836785e+14 0.000000e+00 1.252996e+04
2.414801 6.155833e+40 9.957673e+14 0.000000e+00 1.244051e+04
2.449368 6.155839e+40 1.007838e+15 0.000000e+00 1.235293e+04
2.483934 6.155845e+40 1.019882e+15 0.000000e+00 1.226718e+04
2.518501 6.155851e+40 1.031900e+15 0.000000e+00 1.218319e+04
2.553068 6.155857e+40 1.043893e+15 0.000000e+00 1.210091e+04
2.587635 6.155863e+40 1.055861e+15 0.000000e+00 1.202028e+04
2.622201 6.155869e+40 1.067805e+15 0.000000e+00 1.194124e+04
2.656768 6.155875e+40 1.079748e+15 0.000000e+00 1.186368e+04
2.691335 6.155881e+40 1.091657e+15 0.000000e+00 1.178764e+04
2.725902 6.155886e+40 1.103548e+15 0.000000e+00 1.171304e+04
2.760468 6.155892e+40 1.115416e+15 0.000000e+00 1.163983e+04
2.795035 6.155898e+40 1.127262e+15 0.000000e+00 1.156799e+04
2.829602 6.155905e+40 1.139093e+15 0.000000e+00 1.149744e+04
2.864169 6.155911e+40 1.150901e+15 0.000000e+00 1.142817e+04
2.898735 6.155917e+40 1.162688e+15 0.000000e+00 1.136014e+04
2.933302 6.155923e+40 1.174428e+15 0.000000e+00 1.129337e+04
2.967869 6.155929e+40 1.186199e+15 0.000000e+00 1.122765e+04
3.000000 6.155934e+40 1.197103e+15 0.000000e+00 1.116762e+04
3.034567 6.155940e+40 1.208815e+15 0.000000e+00 1.110411e+04
3.069133 6.155947e+40 1.220515e+15 0.000000e+00 1.104164e+04
3.103700 6.155953e+40 1.232191e+15 0.000000e+00 1.098023e+04
3.138267 6.155959e+40 1.243848e+15 0.000000e+00 1.091984e+04
3.172834 6.155965e+40 1.255496e+15 0.000000e+00 1.086040e+04
3.207400 6.155971e+40 1.267120e+15 0.000000e+00 1.080195e+04
3.241967 6.155977e+40 1.278717e+15 0.000000e+00 1.074443e+04
3.276534 6.155983e+40 1.290297e+15 0.000000e+00 1.068783e+04
3.311101 6.155990e+40 1.301879e+15 0.000000e+00 1.063207e+04
3.345667 6.155996e+40 1.313437e+15 0.000000e+00 1.057720e+04
3.380234 6.156002e+40 1.324977e+15 0.000000e+00 1.052316e+04
3.414801 6.156008e+40 1.336505e+15 0.000000e+00 1.046993e+04
3.449368 6.156014e+40 1.348015e+15 0.000000e+00 1.041750e+04
3.483934 6.156021e+40 1.359507e+15 0.000000e+00 1.036586e+04
3.518501 6.156027e+40 1.370989e+15 0.000000e+00 1.031496e+04
3.553068 6.156033e+40 1.382451e+15 0.000000e+00 1.026481e+04
3.587635 6.156039e+40 1.393897e+15 0.000000e+00 1.021538e+04
3.622201 6.156046e+40 1.405333e+15 0.000000e+00 1.016665e+04
3.656768 6.156052e+40 1.416750e+15 0.000000e+00 1.011862e+04
3.691335 6.156058e+40 1.428151e+15 0.000000e+00 1.007127e+04
3.725902 6.156065e+40 1.439545e+15 0.000000e+00 1.002455e+04
3.760468 6.156071e+40 1.450919e+15 0.000000e+00 9.978486e+03
3.795035 6.156077e+40 1.462281e+15 0.000000e+00 9.933046e+03
3.829602 6.156084e+40 1.473628e+15 0.000000e+00 9.888221e+03
3.864169 6.156090e+40 1.484959e+15 0.000000e+00 9.843999e+03
3.898735 6.156096e+40 1.496280e+15 0.000000e+00 9.800357e+03
3.933302 6.156103e+40 1.507586e+15 0.000000e+00 9.757291e+03
3.967869 6.156109e+40 1.518877e+15 0.000000e+00 9.714789e+03
4.000000 6.156115e+40 1.529363e+15 0.000000e+00 9.675768e+03
4.034567 6.156122e+40 1.540630e+15 0.000000e+00 9.634312e+03
4.069133 6.156128e+40 1.551883e+15 0.000000e+00 9.593385e+03
