# day  luminosity  r_eff  v_eff  T_color
4.588960 5.721012e+41 1.584477e+15 0.000000e+00 8.878408e+03
4.623159 5.719169e+41 1.594313e+15 0.000000e+00 8.845926e+03
4.657358 5.718358e+41 1.604137e+15 0.000000e+00 8.813800e+03
4.691558 5.718117e+41 1.613955e+15 0.000000e+00 8.782013e+03
4.725757 5.718126e+41 1.623760e+15 0.000000e+00 8.750572e+03
4.759956 5.718204e+41 1.633554e+15 0.000000e+00 8.719468e+03
4.794155 5.718269e+41 1.643342e+15 0.000000e+00 8.688684e+03
4.828354 5.718302e+41 1.653118e+15 0.000000e+00 8.658228e+03
4.862553 5.718310e+41 1.662882e+15 0.000000e+00 8.628093e+03
4.896752 5.718307e+41 1.672640e+15 0.000000e+00 8.598261e+03
4.930951 5.718303e+41 1.682386e+15 0.000000e+00 8.568741e+03
4.965151 5.718303e+41 1.692121e+15 0.000000e+00 8.539525e+03
4.999350 5.718307e+41 1.701852e+15 0.000000e+00 8.510596e+03
5.000000 5.718307e+41 1.702037e+15 0.000000e+00 8.510049e+03
5.034199 5.718313e+41 1.711755e+15 0.000000e+00 8.481422e+03
5.068398 5.718320e+41 1.721461e+15 0.000000e+00 8.453085e+03
5.102597 5.718326e+41 1.731164e+15 0.000000e+00 8.425021e+03
5.136797 5.718332e+41 1.740853e+15 0.000000e+00 8.397239e+03
5.170996 5.718337e+41 1.750532e+15 0.000000e+00 8.369732e+03
5.205195 5.718342e+41 1.760203e+15 0.000000e+00 8.342490e+03
5.239394 5.718347e+41 1.769866e+15 0.000000e+00 8.315511e+03
5.273593 5.718352e+41 1.779519e+15 0.000000e+00 8.288794e+03
5.307792 5.718357e+41 1.789167e+15 0.000000e+00 8.262326e+03
5.341991 5.718362e+41 1.798804e+15 0.000000e+00 8.236113e+03
5.376190 5.718367e+41 1.808431e+15 0.000000e+00 8.210149e+03
5.410390 5.718373e+41 1.818053e+15 0.000000e+00 8.184422e+03
5.444589 5.718378e+41 1.827664e+15 0.000000e+00 8.158939e+03
5.478788 5.718383e+41 1.837266e+15 0.000000e+00 8.133694e+03
5.512987 5.718388e+41 1.846862e+15 0.000000e+00 8.108675e+03
5.547186 5.718394e+41 1.856448e+15 0.000000e+00 8.083889e+03
5.581385 5.718399e+41 1.866024e+15 0.000000e+00 8.059330e+03
5.615584 5.718404e+41 1.875596e+15 0.000000e+00 8.034987e+03
5.649784 5.718409e+41 1.885157e+15 0.000000e+00 8.010866e+03
5.683983 5.718415e+41 1.894708e+15 0.000000e+00 7.986962e+03
