# day  luminosity  r_eff  v_eff  T_color
1.313491 6.158640e+40 5.282998e+14 0.000000e+00 1.671381e+04
1.348057 6.156637e+40 5.399127e+14 0.000000e+00 1.650079e+04
1.382624 6.155756e+40 5.514772e+14 0.000000e+00 1.629579e+04
1.417191 6.155494e+40 5.629963e+14 0.000000e+00 1.609823e+04
1.451758 6.155504e+40 5.744695e+14 0.000000e+00 1.590774e+04
1.486324 6.155589e+40 5.858984e+14 0.000000e+00 1.572392e+04
1.520891 6.155659e+40 5.973312e+14 0.000000e+00 1.554596e+04
1.555458 6.155695e+40 6.087009e+14 0.000000e+00 1.537413e+04
1.590025 6.155703e+40 6.200300e+14 0.000000e+00 1.520791e+04
1.624591 6.155700e+40 6.313212e+14 0.000000e+00 1.504693e+04
1.659158 6.155696e+40 6.425730e+14 0.000000e+00 1.489103e+04
1.693725 6.155696e+40 6.538241e+14 0.000000e+00 1.473963e+04
1.728292 6.155701e+40 6.650236e+14 0.000000e+00 1.459290e+04
1.762858 6.155708e+40 6.761874e+14 0.000000e+00 1.445049e+04
1.797425 6.155715e+40 6.873362e+14 0.000000e+00 1.431204e+04
1.831992 6.155722e+40 6.984423e+14 0.000000e+00 1.417758e+04
1.866559 6.155728e+40 7.095153e+14 0.000000e+00 1.404686e+04
1.901125 6.155733e+40 7.205760e+14 0.000000e+00 1.391957e+04
1.935692 6.155739e+40 7.315954e+14 0.000000e+00 1.379576e+04
1.970259 6.155744e+40 7.425936e+14 0.000000e+00 1.367515e+04
2.000000 6.155749e+40 7.520319e+14 0.000000e+00 1.357388e+04
2.034567 6.155755e+40 7.629740e+14 0.000000e+00 1.345898e+04
2.069133 6.155760e+40 7.738641e+14 0.000000e+00 1.334705e+04
2.103700 6.155766e+40 7.847698e+14 0.000000e+00 1.323767e+04
2.138267 6.155772e+40 7.956370e+14 0.000000e+00 1.313100e+04
2.172834 6.155778e+40 8.064768e+14 0.000000e+00 1.302688e+04
2.207400 6.155783e+40 8.173011e+14 0.000000e+00 1.292514e+04
2.241967 6.155789e+40 8.280957e+14 0.000000e+00 1.282578e+04
2.276534 6.155795e+40 8.388645e+14 0.000000e+00 1.272868e+04
2.311101 6.155801e+40 8.495926e+14 0.000000e+00 1.263381e+04
2.345667 6.155807e+40 8.603233e+14 0.000000e+00 1.254093e+04
2.380234 6.155812e+40 8.710284e+14 0.000000e+00 1.245008e+04
2.414801 6.155818e+40 8.817095e+14 0.000000e+00 1.236119e+04
2.449368 6.155824e+40 8.923750e+14 0.000000e+00 1.227414e+04
2.483934 6.155830e+40 9.030162e+14 0.000000e+00 1.218891e+04
2.518501 6.155836e+40 9.136346e+14 0.000000e+00 1.210545e+04
2.553068 6.155842e+40 9.242314e+14 0.000000e+00 1.202366e+04
2.587635 6.155848e+40 9.348059e+14 0.000000e+00 1.194352e+04
2.622201 6.155854e+40 9.453588e+14 0.000000e+00 1.186497e+04
2.656768 6.155859e+40 9.559107e+14 0.000000e+00 1.178787e+04
2.691335 6.155865e+40 9.664320e+14 0.000000e+00 1.171230e+04
2.725902 6.155871e+40 9.769384e+14 0.000000e+00 1.163814e+04
2.760468 6.155877e+40 9.874245e+14 0.000000e+00 1.156538e+04
2.795035 6.155883e+40 9.978906e+14 0.000000e+00 1.149397e+04
2.829602 6.155889e+40 1.008343e+15 0.000000e+00 1.142384e+04
2.864169 6.155895e+40 1.018776e+15 0.000000e+00 1.135499e+04
2.898735 6.155901e+40 1.029189e+15 0.000000e+00 1.128737e+04
2.933302 6.155907e+40 1.039560e+15 0.000000e+00 1.122100e+04
2.967869 6.155913e+40 1.049961e+15 0.000000e+00 1.115567e+04
3.000000 6.155919e+40 1.059595e+15 0.000000e+00 1.109600e+04
3.034567 6.155925e+40 1.069941e+15 0.000000e+00 1.103286e+04
3.069133 6.155931e+40 1.080278e+15 0.000000e+00 1.097077e+04
3.103700 6.155937e+40 1.090594e+15 0.000000e+00 1.090972e+04
3.138267 6.155943e+40 1.100892e+15 0.000000e+00 1.084969e+04
3.172834 6.155949e+40 1.111183e+15 0.000000e+00 1.079060e+04
3.207400 6.155955e+40 1.121453e+15 0.000000e+00 1.073249e+04
3.241967 6.155961e+40 1.131699e+15 0.000000e+00 1.067532e+04
3.276534 6.155967e+40 1.141928e+15 0.000000e+00 1.061905e+04
3.311101 6.155973e+40 1.152160e+15 0.000000e+00 1.056362e+04
3.345667 6.155980e+40 1.162371e+15 0.000000e+00 1.050907e+04
3.380234 6.155986e+40 1.172566e+15 0.000000e+00 1.045535e+04
3.414801 6.155992e+40 1.182751e+15 0.000000e+00 1.040243e+04
3.449368 6.155998e+40 1.192919e+15 0.000000e+00 1.035031e+04
3.483934 6.156004e+40 1.203072e+15 0.000000e+00 1.029897e+04
3.518501 6.156010e+40 1.213215e+15 0.000000e+00 1.024837e+04
3.553068 6.156017e+40 1.223342e+15 0.000000e+00 1.019851e+04
3.587635 6.156023e+40 1.233453e+15 0.000000e+00 1.014938e+04
3.622201 6.156029e+40 1.243556e+15 0.000000e+00 1.010093e+04
3.656768 6.156035e+40 1.253642e+15 0.000000e+00 1.005318e+04
3.691335 6.156042e+40 1.263714e+15 0.000000e+00 1.000610e+04
3.725902 6.156048e+40 1.273779e+15 0.000000e+00 9.959653e+03
3.760468 6.156054e+40 1.283827e+15 0.000000e+00 9.913859e+03
3.795035 6.156060e+40 1.293865e+15 0.000000e+00 9.868682e+03
3.829602 6.156067e+40 1.303888e+15 0.000000e+00 9.824118e+03
3.864169 6.156073e+40 1.313899e+15 0.000000e+00 9.780153e+03
3.898735 6.156079e+40 1.323900e+15 0.000000e+00 9.736763e+03
3.933302 6.156086e+40 1.333887e+15 0.000000e+00 9.693948e+03
3.967869 6.156092e+40 1.343862e+15 0.000000e+00 9.651693e+03
4.000000 6.156098e+40 1.353126e+15 0.000000e+00 9.612897e+03
4.034567 6.156104e+40 1.363078e+15 0.000000e+00 9.571681e+03
4.069133 6.156111e+40 1.373019e+15 0.000000e+00 9.530991e+03
4.103700 6.156117e+40 1.382938e+15 0.000000e+00 9.490825e+03
4.138267 6.156123e+40 1.392847e+15 0.000000e+00 9.451161e+03
4.172834 6.156130e+40 1.402765e+15 0.000000e+00 9.411955e+03
4.207400 6.156136e+40 1.412661e+15 0.000000e+00 9.373250e+03
4.241967 6.156143e+40 1.422547e+15 0.000000e+00 9.335012e+03
4.276534 6.156149e+40 1.432422e+15 0.000000e+00 9.297238e+03
4.311101 6.156156e+40 1.442284e+15 0.000000e+00 9.259920e+03
4.345667 6.156162e+40 1.452138e+15 0.000000e+00 9.223039e+03
4.380234 6.156169e+40 1.461980e+15 0.000000e+00 9.186597e+03
4.414801 6.156175e+40 1.471811e+15 0.000000e+00 9.150584e+03
4.449368 6.156182e+40 1.481634e+15 0.000000e+00 9.114983e+03
4.483934 6.156188e+40 1.491446e+15 0.000000e+00 9.079796e+03
4.518501 6.156195e+40 1.501246e+15 0.000000e+00 9.045014e+03
