# day  luminosity  r_eff  v_eff  T_color
2.000000 1.339825e+41 7.647865e+14 0.000000e+00 1.351184e+04
2.034482 1.339140e+41 7.757849e+14 0.000000e+00 1.339832e+04
2.068963 1.338795e+41 7.867526e+14 0.000000e+00 1.328763e+04
2.103445 1.338659e+41 7.976902e+14 0.000000e+00 1.317967e+04
2.137926 1.338631e+41 8.086138e+14 0.000000e+00 1.307423e+04
2.172408 1.338644e+41 8.195044e+14 0.000000e+00 1.297131e+04
2.206889 1.338664e+41 8.303668e+14 0.000000e+00 1.287081e+04
2.241371 1.338678e+41 8.412168e+14 0.000000e+00 1.277254e+04
2.275852 1.338683e+41 8.520347e+14 0.000000e+00 1.267653e+04
2.310334 1.338684e+41 8.628260e+14 0.000000e+00 1.258267e+04
2.344815 1.338683e+41 8.735919e+14 0.000000e+00 1.249085e+04
2.379297 1.338682e+41 8.843428e+14 0.000000e+00 1.240099e+04
2.413778 1.338682e+41 8.950684e+14 0.000000e+00 1.231306e+04
2.448260 1.338684e+41 9.057794e+14 0.000000e+00 1.222693e+04
2.482742 1.338685e+41 9.164649e+14 0.000000e+00 1.214260e+04
2.517223 1.338687e+41 9.271265e+14 0.000000e+00 1.206001e+04
2.551705 1.338688e+41 9.377676e+14 0.000000e+00 1.197906e+04
2.586186 1.338689e+41 9.483850e+14 0.000000e+00 1.189974e+04
2.620668 1.338691e+41 9.589796e+14 0.000000e+00 1.182198e+04
2.655149 1.338692e+41 9.695752e+14 0.000000e+00 1.174565e+04
2.689631 1.338693e+41 9.801380e+14 0.000000e+00 1.167082e+04
2.724112 1.338694e+41 9.906792e+14 0.000000e+00 1.159742e+04
2.758594 1.338695e+41 1.001214e+15 0.000000e+00 1.152533e+04
2.793075 1.338697e+41 1.011721e+15 0.000000e+00 1.145460e+04
2.827557 1.338698e+41 1.022214e+15 0.000000e+00 1.138513e+04
2.862038 1.338699e+41 1.032687e+15 0.000000e+00 1.131693e+04
2.896520 1.338700e+41 1.043139e+15 0.000000e+00 1.124994e+04
2.931001 1.338702e+41 1.053551e+15 0.000000e+00 1.118418e+04
2.965483 1.338703e+41 1.063990e+15 0.000000e+00 1.111944e+04
2.999965 1.338704e+41 1.074392e+15 0.000000e+00 1.105587e+04
3.000000 1.338704e+41 1.074402e+15 0.000000e+00 1.105580e+04
3.034482 1.338705e+41 1.084786e+15 0.000000e+00 1.099331e+04
3.068963 1.338707e+41 1.095161e+15 0.000000e+00 1.093183e+04
3.103445 1.338708e+41 1.105514e+15 0.000000e+00 1.087140e+04
3.137926 1.338709e+41 1.115848e+15 0.000000e+00 1.081196e+04
3.172408 1.338710e+41 1.126176e+15 0.000000e+00 1.075345e+04
3.206889 1.338712e+41 1.136481e+15 0.000000e+00 1.069590e+04
3.241371 1.338713e+41 1.146768e+15 0.000000e+00 1.063927e+04
3.275852 1.338714e+41 1.157028e+15 0.000000e+00 1.058355e+04
3.310334 1.338716e+41 1.167295e+15 0.000000e+00 1.052864e+04
3.344815 1.338717e+41 1.177540e+15 0.000000e+00 1.047460e+04
3.379297 1.338718e+41 1.187769e+15 0.000000e+00 1.042138e+04
3.413778 1.338719e+41 1.197990e+15 0.000000e+00 1.036894e+04
3.448260 1.338721e+41 1.208191e+15 0.000000e+00 1.031730e+04
3.482742 1.338722e+41 1.218377e+15 0.000000e+00 1.026643e+04
3.517223 1.338723e+41 1.228555e+15 0.000000e+00 1.021628e+04
3.551705 1.338725e+41 1.238715e+15 0.000000e+00 1.016687e+04
3.586186 1.338726e+41 1.248859e+15 0.000000e+00 1.011817e+04
3.620668 1.338727e+41 1.258995e+15 0.000000e+00 1.007014e+04
3.655149 1.338728e+41 1.269114e+15 0.000000e+00 1.002281e+04
3.689631 1.338730e+41 1.279217e+15 0.000000e+00 9.976134e+03
3.724112 1.338731e+41 1.289316e+15 0.000000e+00 9.930084e+03
3.758594 1.338732e+41 1.299395e+15 0.000000e+00 9.884681e+03
3.793075 1.338734e+41 1.309461e+15 0.000000e+00 9.839896e+03
3.827557 1.338735e+41 1.319521e+15 0.000000e+00 9.795693e+03
3.862038 1.338736e+41 1.329562e+15 0.000000e+00 9.752094e+03
3.896520 1.338738e+41 1.339594e+15 0.000000e+00 9.709062e+03
3.931001 1.338739e+41 1.349613e+15 0.000000e+00 9.666597e+03
3.965483 1.338740e+41 1.359617e+15 0.000000e+00 9.624685e+03
3.999965 1.338742e+41 1.369614e+15 0.000000e+00 9.583304e+03
4.000000 1.338742e+41 1.369624e+15 0.000000e+00 9.583262e+03
4.034482 1.338743e+41 1.379606e+15 0.000000e+00 9.542414e+03
4.068963 1.338744e+41 1.389575e+15 0.000000e+00 9.502085e+03
4.103445 1.338746e+41 1.399525e+15 0.000000e+00 9.462273e+03
4.137926 1.338747e+41 1.409462e+15 0.000000e+00 9.422957e+03
4.172408 1.338748e+41 1.419409e+15 0.000000e+00 9.384089e+03
4.206889 1.338750e+41 1.429333e+15 0.000000e+00 9.345718e+03
4.241371 1.338751e+41 1.439248e+15 0.000000e+00 9.307807e+03
4.275852 1.338752e+41 1.449151e+15 0.000000e+00 9.270354e+03
4.310334 1.338754e+41 1.459041e+15 0.000000e+00 9.233351e+03
4.344815 1.338755e+41 1.468924e+15 0.000000e+00 9.196779e+03
4.379297 1.338756e+41 1.478794e+15 0.000000e+00 9.160641e+03
4.413778 1.338758e+41 1.488652e+15 0.000000e+00 9.124926e+03
4.448260 1.338759e+41 1.498503e+15 0.000000e+00 9.089617e+03
4.482742 1.338760e+41 1.508341e+15 0.000000e+00 9.054718e+03
4.517223 1.338762e+41 1.518168e+15 0.000000e+00 9.020218e+03
4.551705 1.338763e+41 1.527988e+15 0.000000e+00 8.986101e+03
4.586186 1.338764e+41 1.537795e+15 0.000000e+00 8.952371e+03
4.620668 1.338766e+41 1.547591e+15 0.000000e+00 8.919020e+03
4.655149 1.338767e+41 1.557380e+15 0.000000e+00 8.886030e+03
4.689631 1.338769e+41 1.567158e+15 0.000000e+00 8.853407e+03
4.724112 1.338770e+41 1.576924e+15 0.000000e+00 8.821140e+03
4.758594 1.338771e+41 1.586684e+15 0.000000e+00 8.789215e+03
4.793075 1.338773e+41 1.596433e+15 0.000000e+00 8.757638e+03
4.827557 1.338774e+41 1.606170e+15 0.000000e+00 8.726400e+03
4.862038 1.338775e+41 1.615902e+15 0.000000e+00 8.695484e+03
4.896520 1.338777e+41 1.625622e+15 0.000000e+00 8.664899e+03
4.931001 1.338778e+41 1.635331e+15 0.000000e+00 8.634635e+03
4.965483 1.338780e+41 1.645034e+15 0.000000e+00 8.604677e+03
4.999965 1.338781e+41 1.654726e+15 0.000000e+00 8.575032e+03
5.000000 1.338781e+41 1.654736e+15 0.000000e+00 8.575002e+03
5.034482 1.338782e+41 1.664417e+15 0.000000e+00 8.545663e+03
5.068963 1.338784e+41 1.674094e+15 0.000000e+00 8.516614e+03
5.103445 1.338785e+41 1.683759e+15 0.000000e+00 8.487863e+03
5.137926 1.338787e+41 1.693414e+15 0.000000e+00 8.459403e+03
5.172408 1.338788e+41 1.703054e+15 0.000000e+00 8.431230e+03
5.206889 1.338789e+41 1.712695e+15 0.000000e+00 8.403325e+03
5.241371 1.338791e+41 1.722325e+15 0.000000e+00 8.375697e+03
5.275852 1.338792e+41 1.731945e+15 0.000000e+00 8.348340e+03
5.310334 1.338794e+41 1.741560e+15 0.000000e+00 8.321244e+03
5.344815 1.338795e+41 1.751164e+15 0.000000e+00 8.294412e+03
5.379297 1.338797e+41 1.760759e+15 0.000000e+00 8.267837e+03
5.413778 1.338798e+41 1.770348e+15 0.000000e+00 8.241511e+03
5.448260 1.338799e+41 1.779927e+15 0.000000e+00 8.215437e+03
5.482742 1.338801e+41 1.789497e+15 0.000000e+00 8.189609e+03
5.517223 1.338802e+41 1.799062e+15 0.000000e+00 8.164017e+03
5.551705 1.338804e+41 1.808617e+15 0.000000e+00 8.138666e+03
5.586186 1.338805e+41 1.818163e+15 0.000000e+00 8.113549e+03
5.620668 1.338807e+41 1.827703e+15 0.000000e+00 8.088658e+03
5.655149 1.338808e+41 1.837234e+15 0.000000e+00 8.063997e+03
5.689631 1.338810e+41 1.846756e+15 0.000000e+00 8.039560e+03
5.724112 1.338811e+41 1.856273e+15 0.000000e+00 8.015338e+03
5.758594 1.338813e+41 1.865781e+15 0.000000e+00 7.991336e+03
5.793075 1.338814e+41 1.875280e+15 0.000000e+00 7.967549e+03
5.827557 1.338815e+41 1.884760e+15 0.000000e+00 7.943982e+03
5.862038 1.338817e+41 1.894252e+15 0.000000e+00 7.920602e+03
5.896520 1.338818e+41 1.903728e+15 0.000000e+00 7.897435e+03
5.931001 1.338820e+41 1.913197e+15 0.000000e+00 7.874470e+03
5.965483 1.338821e+41 1.922661e+15 0.000000e+00 7.851698e+03
5.999965 1.338823e+41 1.932115e+15 0.000000e+00 7.829126e+03
6.000000 1.338823e+41 1.932125e+15 0.000000e+00 7.829103e+03
6.034482 1.338824e+41 1.941571e+15 0.000000e+00 7.806724e+03
6.068963 1.338826e+41 1.951013e+15 0.000000e+00 7.784530e+03
6.103445 1.338827e+41 1.960445e+15 0.000000e+00 7.762527e+03
6.137926 1.338829e+41 1.969872e+15 0.000000e+00 7.740707e+03
6.172408 1.338830e+41 1.979290e+15 0.000000e+00 7.719071e+03
6.206889 1.338832e+41 1.988701e+15 0.000000e+00 7.697614e+03
6.241371 1.338833e+41 1.998107e+15 0.000000e+00 7.676332e+03
6.275852 1.338835e+41 2.007504e+15 0.000000e+00 7.655227e+03
6.310334 1.338836e+41 2.016893e+15 0.000000e+00 7.634294e+03
6.344815 1.338838e+41 2.026278e+15 0.000000e+00 7.613529e+03
6.379297 1.338839e+41 2.035655e+15 0.000000e+00 7.592933e+03
6.413778 1.338841e+41 2.045025e+15 0.000000e+00 7.572503e+03
6.448260 1.338842e+41 2.054389e+15 0.000000e+00 7.552234e+03
6.482742 1.338844e+41 2.063745e+15 0.000000e+00 7.532128e+03
6.517223 1.338845e+41 2.073094e+15 0.000000e+00 7.512182e+03
6.551705 1.338847e+41 2.082436e+15 0.000000e+00 7.492391e+03
6.586186 1.338848e+41 2.091772e+15 0.000000e+00 7.472755e+03
6.620668 1.338850e+41 2.101102e+15 0.000000e+00 7.453272e+03
6.655149 1.338852e+41 2.110426e+15 0.000000e+00 7.433938e+03
6.689631 1.338853e+41 2.119742e+15 0.000000e+00 7.414755e+03
6.724112 1.338855e+41 2.129052e+15 0.000000e+00 7.395719e+03
6.758594 1.338856e+41 2.138357e+15 0.000000e+00 7.376825e+03
6.793075 1.338858e+41 2.147654e+15 0.000000e+00 7.358077e+03
6.827557 1.338859e+41 2.156944e+15 0.000000e+00 7.339471e+03
6.862038 1.338861e+41 2.166231e+15 0.000000e+00 7.321002e+03
6.896520 1.338862e+41 2.175509e+15 0.000000e+00 7.302674e+03
6.931001 1.338864e+41 2.184781e+15 0.000000e+00 7.284482e+03
6.965483 1.338866e+41 2.194048e+15 0.000000e+00 7.266421e+03
6.999965 1.338867e+41 2.203308e+15 0.000000e+00 7.248496e+03
7.000000 1.338867e+41 2.203317e+15 0.000000e+00 7.248477e+03
7.034482 1.338869e+41 2.212570e+15 0.000000e+00 7.230684e+03
7.068963 1.338870e+41 2.221820e+15 0.000000e+00 7.213017e+03
7.103445 1.338872e+41 2.231061e+15 0.000000e+00 7.195481e+03
7.137926 1.338873e+41 2.240296e+15 0.000000e+00 7.178072e+03
7.172408 1.338875e+41 2.249527e+15 0.000000e+00 7.160785e+03
7.206889 1.338877e+41 2.258751e+15 0.000000e+00 7.143625e+03
7.241371 1.338878e+41 2.267968e+15 0.000000e+00 7.126586e+03
7.275852 1.338880e+41 2.277181e+15 0.000000e+00 7.109666e+03
7.310334 1.338881e+41 2.286386e+15 0.000000e+00 7.092867e+03
7.344815 1.338883e+41 2.295587e+15 0.000000e+00 7.076185e+03
7.379297 1.338885e+41 2.304782e+15 0.000000e+00 7.059620e+03
7.413778 1.338886e+41 2.313970e+15 0.000000e+00 7.043170e+03
7.448260 1.338888e+41 2.323154e+15 0.000000e+00 7.026833e+03
7.482742 1.338889e+41 2.332331e+15 0.000000e+00 7.010610e+03
7.517223 1.338891e+41 2.341502e+15 0.000000e+00 6.994498e+03
7.551705 1.338893e+41 2.350669e+15 0.000000e+00 6.978494e+03
7.586186 1.338894e+41 2.359830e+15 0.000000e+00 6.962601e+03
7.620668 1.338896e+41 2.368984e+15 0.000000e+00 6.946815e+03
7.655149 1.338898e+41 2.378135e+15 0.000000e+00 6.931134e+03
7.689631 1.338899e+41 2.387278e+15 0.000000e+00 6.915558e+03
7.724112 1.338901e+41 2.396416e+15 0.000000e+00 6.900088e+03
7.758594 1.338902e+41 2.405550e+15 0.000000e+00 6.884718e+03
7.793075 1.338904e+41 2.414678e+15 0.000000e+00 6.869452e+03
7.827557 1.338906e+41 2.423799e+15 0.000000e+00 6.854287e+03
7.862038 1.338907e+41 2.432917e+15 0.000000e+00 6.839218e+03
7.896520 1.338909e+41 2.442028e+15 0.000000e+00 6.824250e+03
7.931001 1.338911e+41 2.451133e+15 0.000000e+00 6.809379e+03
7.965483 1.338912e+41 2.460236e+15 0.000000e+00 6.794602e+03
7.999965 1.338914e+41 2.469331e+15 0.000000e+00 6.779922e+03
8.000000 1.338914e+41 2.469341e+15 0.000000e+00 6.779907e+03
8.034482 1.338916e+41 2.478430e+15 0.000000e+00 6.765322e+03
