# day  luminosity  r_eff  v_eff  T_color
0.641054 4.356587e+40 4.553029e+14 0.000000e+00 2.435732e+04
0.675650 4.355169e+40 4.759025e+14 0.000000e+00 2.373433e+04
0.710245 4.354545e+40 4.963360e+14 0.000000e+00 2.315722e+04
0.744840 4.354359e+40 5.164630e+14 0.000000e+00 2.262235e+04
0.779435 4.354366e+40 5.366661e+14 0.000000e+00 2.212049e+04
0.814031 4.354426e+40 5.566665e+14 0.000000e+00 2.165159e+04
0.848626 4.354477e+40 5.765333e+14 0.000000e+00 2.121155e+04
0.883221 4.354502e+40 5.963553e+14 0.000000e+00 2.079651e+04
0.917817 4.354508e+40 6.160199e+14 0.000000e+00 2.040552e+04
0.952412 4.354505e+40 6.355694e+14 0.000000e+00 2.003594e+04
0.987007 4.354503e+40 6.550531e+14 0.000000e+00 1.968538e+04
1.000000 4.354502e+40 6.623351e+14 0.000000e+00 1.955853e+04
1.034595 4.354503e+40 6.816537e+14 0.000000e+00 1.923243e+04
1.069191 4.354507e+40 7.008606e+14 0.000000e+00 1.892224e+04
1.103786 4.354513e+40 7.200064e+14 0.000000e+00 1.862647e+04
1.138381 4.354518e+40 7.390601e+14 0.000000e+00 1.834424e+04
1.172976 4.354522e+40 7.579367e+14 0.000000e+00 1.807507e+04
1.207572 4.354526e+40 7.768814e+14 0.000000e+00 1.781653e+04
1.242167 4.354530e+40 7.957004e+14 0.000000e+00 1.756910e+04
1.276762 4.354534e+40 8.144395e+14 0.000000e+00 1.733176e+04
1.311358 4.354538e+40 8.330267e+14 0.000000e+00 1.710422e+04
1.345953 4.354542e+40 8.516613e+14 0.000000e+00 1.688481e+04
1.380548 4.354546e+40 8.701978e+14 0.000000e+00 1.667382e+04
1.415143 4.354550e+40 8.886639e+14 0.000000e+00 1.647059e+04
1.449739 4.354554e+40 9.070240e+14 0.000000e+00 1.627480e+04
1.484334 4.354558e+40 9.253292e+14 0.000000e+00 1.608584e+04
1.518929 4.354562e+40 9.436557e+14 0.000000e+00 1.590293e+04
1.553524 4.354567e+40 9.618819e+14 0.000000e+00 1.572633e+04
1.588120 4.354571e+40 9.800471e+14 0.000000e+00 1.555552e+04
1.622715 4.354575e+40 9.981418e+14 0.000000e+00 1.539019e+04
1.657310 4.354579e+40 1.016184e+15 0.000000e+00 1.523005e+04
1.691906 4.354583e+40 1.034214e+15 0.000000e+00 1.507465e+04
1.726501 4.354587e+40 1.052172e+15 0.000000e+00 1.492399e+04
1.761096 4.354591e+40 1.070076e+15 0.000000e+00 1.477779e+04
1.795691 4.354595e+40 1.087946e+15 0.000000e+00 1.463574e+04
1.830287 4.354600e+40 1.105757e+15 0.000000e+00 1.449776e+04
1.864882 4.354604e+40 1.123517e+15 0.000000e+00 1.436363e+04
1.899477 4.354608e+40 1.141249e+15 0.000000e+00 1.423309e+04
1.934073 4.354612e+40 1.158924e+15 0.000000e+00 1.410610e+04
1.968668 4.354616e+40 1.176551e+15 0.000000e+00 1.398246e+04
2.000000 4.354620e+40 1.192495e+15 0.000000e+00 1.387318e+04
2.034595 4.354624e+40 1.210046e+15 0.000000e+00 1.375551e+04
2.069191 4.354628e+40 1.227514e+15 0.000000e+00 1.364089e+04
2.103786 4.354633e+40 1.245003e+15 0.000000e+00 1.352892e+04
2.138381 4.354637e+40 1.262435e+15 0.000000e+00 1.341972e+04
2.172976 4.354641e+40 1.279825e+15 0.000000e+00 1.331313e+04
2.207572 4.354645e+40 1.297186e+15 0.000000e+00 1.320900e+04
2.242167 4.354650e+40 1.314504e+15 0.000000e+00 1.310731e+04
2.276762 4.354654e+40 1.331782e+15 0.000000e+00 1.300794e+04
2.311358 4.354658e+40 1.348993e+15 0.000000e+00 1.291086e+04
2.345953 4.354662e+40 1.366208e+15 0.000000e+00 1.281583e+04
2.380548 4.354667e+40 1.383384e+15 0.000000e+00 1.272288e+04
2.415143 4.354671e+40 1.400523e+15 0.000000e+00 1.263193e+04
2.449739 4.354675e+40 1.417635e+15 0.000000e+00 1.254289e+04
2.484334 4.354680e+40 1.434711e+15 0.000000e+00 1.245572e+04
2.518929 4.354684e+40 1.451751e+15 0.000000e+00 1.237034e+04
2.553524 4.354688e+40 1.468755e+15 0.000000e+00 1.228670e+04
2.588120 4.354692e+40 1.485726e+15 0.000000e+00 1.220474e+04
2.622715 4.354697e+40 1.502663e+15 0.000000e+00 1.212441e+04
2.657310 4.354701e+40 1.519595e+15 0.000000e+00 1.204558e+04
2.691906 4.354705e+40 1.536482e+15 0.000000e+00 1.196831e+04
2.726501 4.354710e+40 1.553344e+15 0.000000e+00 1.189249e+04
2.761096 4.354714e+40 1.570174e+15 0.000000e+00 1.181810e+04
2.795691 4.354719e+40 1.586974e+15 0.000000e+00 1.174509e+04
2.830287 4.354723e+40 1.603751e+15 0.000000e+00 1.167341e+04
2.864882 4.354727e+40 1.620497e+15 0.000000e+00 1.160303e+04
2.899477 4.354732e+40 1.637213e+15 0.000000e+00 1.153391e+04
2.934073 4.354736e+40 1.653864e+15 0.000000e+00 1.146608e+04
2.968668 4.354741e+40 1.670558e+15 0.000000e+00 1.139931e+04
3.000000 4.354745e+40 1.685628e+15 0.000000e+00 1.133988e+04
3.034595 4.354749e+40 1.702240e+15 0.000000e+00 1.127533e+04
3.069191 4.354753e+40 1.718834e+15 0.000000e+00 1.121185e+04
3.103786 4.354758e+40 1.735398e+15 0.000000e+00 1.114945e+04
3.138381 4.354762e+40 1.751934e+15 0.000000e+00 1.108808e+04
3.172976 4.354767e+40 1.768454e+15 0.000000e+00 1.102769e+04
3.207572 4.354771e+40 1.784944e+15 0.000000e+00 1.096829e+04
3.242167 4.354776e+40 1.801396e+15 0.000000e+00 1.090986e+04
3.276762 4.354780e+40 1.817824e+15 0.000000e+00 1.085235e+04
3.311358 4.354785e+40 1.834252e+15 0.000000e+00 1.079571e+04
3.345953 4.354789e+40 1.850649e+15 0.000000e+00 1.073995e+04
3.380548 4.354794e+40 1.867021e+15 0.000000e+00 1.068506e+04
3.415143 4.354798e+40 1.883376e+15 0.000000e+00 1.063099e+04
3.449739 4.354803e+40 1.899704e+15 0.000000e+00 1.057773e+04
3.484334 4.354807e+40 1.916010e+15 0.000000e+00 1.052527e+04
3.518929 4.354812e+40 1.932299e+15 0.000000e+00 1.047357e+04
3.553524 4.354817e+40 1.948562e+15 0.000000e+00 1.042263e+04
3.588120 4.354821e+40 1.964803e+15 0.000000e+00 1.037243e+04
3.622715 4.354826e+40 1.981027e+15 0.000000e+00 1.032294e+04
3.657310 4.354830e+40 1.997226e+15 0.000000e+00 1.027416e+04
3.691906 4.354835e+40 2.013403e+15 0.000000e+00 1.022606e+04
3.726501 4.354840e+40 2.029568e+15 0.000000e+00 1.017862e+04
3.761096 4.354844e+40 2.045708e+15 0.000000e+00 1.013185e+04
3.795691 4.354849e+40 2.061830e+15 0.000000e+00 1.008570e+04
3.830287 4.354853e+40 2.077931e+15 0.000000e+00 1.004018e+04
3.864882 4.354858e+40 2.094012e+15 0.000000e+00 9.995276e+03
3.899477 4.354863e+40 2.110075e+15 0.000000e+00 9.950962e+03
3.934073 4.354867e+40 2.126118e+15 0.000000e+00 9.907234e+03
3.968668 4.354872e+40 2.142141e+15 0.000000e+00 9.864078e+03
4.000000 4.354876e+40 2.156640e+15 0.000000e+00 9.825470e+03
4.034595 4.354881e+40 2.172629e+15 0.000000e+00 9.783366e+03
4.069191 4.354886e+40 2.188598e+15 0.000000e+00 9.741799e+03
4.103786 4.354890e+40 2.204535e+15 0.000000e+00 9.700771e+03
4.138381 4.354895e+40 2.220455e+15 0.000000e+00 9.660255e+03
4.172976 4.354900e+40 2.236386e+15 0.000000e+00 9.620212e+03
4.207572 4.354905e+40 2.252285e+15 0.000000e+00 9.580678e+03
4.242167 4.354909e+40 2.268168e+15 0.000000e+00 9.541624e+03
4.276762 4.354914e+40 2.284032e+15 0.000000e+00 9.503044e+03
4.311358 4.354919e+40 2.299879e+15 0.000000e+00 9.464929e+03
4.345953 4.354924e+40 2.315711e+15 0.000000e+00 9.427265e+03
4.380548 4.354928e+40 2.331525e+15 0.000000e+00 9.390048e+03
4.415143 4.354933e+40 2.347321e+15 0.000000e+00 9.353269e+03
4.449739 4.354938e+40 2.363103e+15 0.000000e+00 9.316915e+03
4.484334 4.354943e+40 2.378868e+15 0.000000e+00 9.280982e+03
4.518929 4.354948e+40 2.394615e+15 0.000000e+00 9.245463e+03
4.553524 4.354952e+40 2.410349e+15 0.000000e+00 9.210344e+03
4.588120 4.354957e+40 2.426065e+15 0.000000e+00 9.175624e+03
4.622715 4.354962e+40 2.441765e+15 0.000000e+00 9.141294e+03
4.657310 4.354967e+40 2.457451e+15 0.000000e+00 9.107343e+03
4.691906 4.354972e+40 2.473120e+15 0.000000e+00 9.073768e+03
4.726501 4.354977e+40 2.488773e+15 0.000000e+00 9.040562e+03
4.761096 4.354982e+40 2.504414e+15 0.000000e+00 9.007714e+03
4.795691 4.354987e+40 2.520038e+15 0.000000e+00 8.975223e+03
4.830287 4.354991e+40 2.535645e+15 0.000000e+00 8.943081e+03
4.864882 4.354996e+40 2.551242e+15 0.000000e+00 8.911278e+03
4.899477 4.355001e+40 2.566821e+15 0.000000e+00 8.879814e+03
4.934073 4.355006e+40 2.582385e+15 0.000000e+00 8.848681e+03
4.968668 4.355011e+40 2.597938e+15 0.000000e+00 8.817869e+03
5.000000 4.355016e+40 2.612009e+15 0.000000e+00 8.790241e+03
5.034595 4.355021e+40 2.627531e+15 0.000000e+00 8.760035e+03
5.069191 4.355026e+40 2.643042e+15 0.000000e+00 8.730135e+03
5.103786 4.355031e+40 2.658537e+15 0.000000e+00 8.700540e+03
5.138381 4.355036e+40 2.674017e+15 0.000000e+00 8.671245e+03
5.172976 4.355041e+40 2.689472e+15 0.000000e+00 8.642251e+03
5.207572 4.355046e+40 2.704928e+15 0.000000e+00 8.613534e+03
5.242167 4.355051e+40 2.720369e+15 0.000000e+00 8.585103e+03
5.276762 4.355056e+40 2.735795e+15 0.000000e+00 8.556952e+03
5.311358 4.355061e+40 2.751209e+15 0.000000e+00 8.529073e+03
5.345953 4.355066e+40 2.766609e+15 0.000000e+00 8.501465e+03
5.380548 4.355071e+40 2.781995e+15 0.000000e+00 8.474124e+03
5.415143 4.355076e+40 2.797371e+15 0.000000e+00 8.447043e+03
5.449739 4.355081e+40 2.812732e+15 0.000000e+00 8.420220e+03
5.484334 4.355086e+40 2.828079e+15 0.000000e+00 8.393652e+03
5.518929 4.355091e+40 2.843416e+15 0.000000e+00 8.367330e+03
5.553524 4.355096e+40 2.858738e+15 0.000000e+00 8.341255e+03
5.588120 4.355102e+40 2.874047e+15 0.000000e+00 8.315423e+03
5.622715 4.355107e+40 2.889347e+15 0.000000e+00 8.289826e+03
5.657310 4.355112e+40 2.904632e+15 0.000000e+00 8.264465e+03
5.691906 4.355117e+40 2.919904e+15 0.000000e+00 8.239336e+03
5.726501 4.355122e+40 2.935166e+15 0.000000e+00 8.214432e+03
5.761096 4.355127e+40 2.950414e+15 0.000000e+00 8.189753e+03
5.795691 4.355133e+40 2.965649e+15 0.000000e+00 8.165296e+03
5.830287 4.355138e+40 2.980854e+15 0.000000e+00 8.141067e+03
5.864882 4.355143e+40 2.996078e+15 0.000000e+00 8.117032e+03
5.899477 4.355148e+40 3.011279e+15 0.000000e+00 8.093217e+03
5.934073 4.355154e+40 3.026467e+15 0.000000e+00 8.069609e+03
5.968668 4.355159e+40 3.041646e+15 0.000000e+00 8.046205e+03
6.000000 4.355164e+40 3.055381e+15 0.000000e+00 8.025184e+03
6.034595 4.355169e+40 3.070535e+15 0.000000e+00 8.002164e+03
6.069191 4.355174e+40 3.085681e+15 0.000000e+00 7.979337e+03
6.103786 4.355179e+40 3.100813e+15 0.000000e+00 7.956707e+03
6.138381 4.355185e+40 3.115935e+15 0.000000e+00 7.934266e+03
6.172976 4.355190e+40 3.131046e+15 0.000000e+00 7.912015e+03
6.207572 4.355195e+40 3.146144e+15 0.000000e+00 7.889949e+03
6.242167 4.355201e+40 3.161233e+15 0.000000e+00 7.868066e+03
6.276762 4.355206e+40 3.176310e+15 0.000000e+00 7.846364e+03
6.311358 4.355211e+40 3.191375e+15 0.000000e+00 7.824840e+03
6.345953 4.355217e+40 3.206431e+15 0.000000e+00 7.803491e+03
6.380548 4.355222e+40 3.221476e+15 0.000000e+00 7.782315e+03
6.415143 4.355228e+40 3.236509e+15 0.000000e+00 7.761312e+03
6.449739 4.355233e+40 3.251533e+15 0.000000e+00 7.740476e+03
6.484334 4.355238e+40 3.266545e+15 0.000000e+00 7.719807e+03
6.518929 4.355244e+40 3.281546e+15 0.000000e+00 7.699303e+03
6.553524 4.355249e+40 3.296536e+15 0.000000e+00 7.678960e+03
6.588120 4.355255e+40 3.311517e+15 0.000000e+00 7.658778e+03
6.622715 4.355260e+40 3.326487e+15 0.000000e+00 7.638753e+03
6.657310 4.355266e+40 3.341449e+15 0.000000e+00 7.618884e+03
6.691906 4.355271e+40 3.356399e+15 0.000000e+00 7.599169e+03
6.726501 4.355277e+40 3.371339e+15 0.000000e+00 7.579606e+03
6.761096 4.355282e+40 3.386270e+15 0.000000e+00 7.560191e+03
6.795691 4.355288e+40 3.401189e+15 0.000000e+00 7.540926e+03
6.830287 4.355293e+40 3.416098e+15 0.000000e+00 7.521807e+03
6.864882 4.355299e+40 3.431000e+15 0.000000e+00 7.502831e+03
6.899477 4.355304e+40 3.445891e+15 0.000000e+00 7.483999e+03
6.934073 4.355310e+40 3.460771e+15 0.000000e+00 7.465308e+03
6.968668 4.355316e+40 3.475643e+15 0.000000e+00 7.446753e+03
7.000000 4.355321e+40 3.489103e+15 0.000000e+00 7.430069e+03
7.034595 4.355326e+40 3.503954e+15 0.000000e+00 7.411777e+03
7.069191 4.355332e+40 3.518799e+15 0.000000e+00 7.393617e+03
7.103786 4.355338e+40 3.533632e+15 0.000000e+00 7.375591e+03
7.138381 4.355343e+40 3.548455e+15 0.000000e+00 7.357696e+03
7.172976 4.355349e+40 3.563272e+15 0.000000e+00 7.339928e+03
7.207572 4.355355e+40 3.578077e+15 0.000000e+00 7.322290e+03
7.242167 4.355360e+40 3.592872e+15 0.000000e+00 7.304778e+03
7.276762 4.355366e+40 3.607658e+15 0.000000e+00 7.287390e+03
7.311358 4.355372e+40 3.622434e+15 0.000000e+00 7.270126e+03
7.345953 4.355377e+40 3.637203e+15 0.000000e+00 7.252983e+03
7.380548 4.355383e+40 3.651962e+15 0.000000e+00 7.235960e+03
7.415143 4.355389e+40 3.666712e+15 0.000000e+00 7.219057e+03
7.449739 4.355395e+40 3.681454e+15 0.000000e+00 7.202270e+03
7.484334 4.355400e+40 3.696187e+15 0.000000e+00 7.185601e+03
7.518929 4.355406e+40 3.710910e+15 0.000000e+00 7.169046e+03
7.553524 4.355412e+40 3.725625e+15 0.000000e+00 7.152604e+03
7.588120 4.355418e+40 3.740331e+15 0.000000e+00 7.136275e+03
7.622715 4.355424e+40 3.755028e+15 0.000000e+00 7.120057e+03
7.657310 4.355429e+40 3.769716e+15 0.000000e+00 7.103948e+03
7.691906 4.355435e+40 3.784396e+15 0.000000e+00 7.087948e+03
7.726501 4.355441e+40 3.799066e+15 0.000000e+00 7.072056e+03
7.761096 4.355447e+40 3.813730e+15 0.000000e+00 7.056269e+03
7.795691 4.355453e+40 3.828384e+15 0.000000e+00 7.040588e+03
7.830287 4.355459e+40 3.843028e+15 0.000000e+00 7.025010e+03
7.864882 4.355465e+40 3.857667e+15 0.000000e+00 7.009534e+03
7.899477 4.355471e+40 3.872295e+15 0.000000e+00 6.994161e+03
7.934073 4.355476e+40 3.886914e+15 0.000000e+00 6.978888e+03
7.968668 4.355482e+40 3.901528e+15 0.000000e+00 6.963713e+03
8.000000 4.355488e+40 3.914754e+15 0.000000e+00 6.950055e+03
8.034595 4.355494e+40 3.929349e+15 0.000000e+00 6.935067e+03
8.069191 4.355500e+40 3.943938e+15 0.000000e+00 6.920175e+03
8.103786 4.355506e+40 3.958518e+15 0.000000e+00 6.905379e+03
8.138381 4.355512e+40 3.973089e+15 0.000000e+00 6.890677e+03
8.172976 4.355518e+40 3.987651e+15 0.000000e+00 6.876068e+03
8.207572 4.355524e+40 4.002206e+15 0.000000e+00 6.861552e+03
8.242167 4.355530e+40 4.016754e+15 0.000000e+00 6.847126e+03
8.276762 4.355536e+40 4.031293e+15 0.000000e+00 6.832791e+03
8.311358 4.355542e+40 4.045824e+15 0.000000e+00 6.818546e+03
