# day  luminosity  r_eff  v_eff  T_color
1.783753 1.067748e+41 6.914619e+14 0.000000e+00 1.431882e+04
1.818263 1.067402e+41 7.026244e+14 0.000000e+00 1.418402e+04
1.852773 1.067249e+41 7.137522e+14 0.000000e+00 1.405299e+04
1.887283 1.067204e+41 7.248598e+14 0.000000e+00 1.392545e+04
1.921792 1.067205e+41 7.359329e+14 0.000000e+00 1.380136e+04
1.956302 1.067220e+41 7.469737e+14 0.000000e+00 1.368056e+04
1.990812 1.067232e+41 7.579966e+14 0.000000e+00 1.356280e+04
2.000000 1.067235e+41 7.609255e+14 0.000000e+00 1.353196e+04
2.034510 1.067240e+41 7.719069e+14 0.000000e+00 1.341801e+04
2.069020 1.067240e+41 7.828581e+14 0.000000e+00 1.330691e+04
2.103530 1.067239e+41 7.937875e+14 0.000000e+00 1.319847e+04
2.138040 1.067239e+41 8.046917e+14 0.000000e+00 1.309266e+04
2.172549 1.067239e+41 8.155675e+14 0.000000e+00 1.298937e+04
2.207059 1.067240e+41 8.264295e+14 0.000000e+00 1.288841e+04
2.241569 1.067241e+41 8.372602e+14 0.000000e+00 1.278982e+04
2.276079 1.067242e+41 8.480640e+14 0.000000e+00 1.269347e+04
2.310589 1.067243e+41 8.588279e+14 0.000000e+00 1.259931e+04
2.345099 1.067244e+41 8.695940e+14 0.000000e+00 1.250711e+04
2.379609 1.067245e+41 8.803340e+14 0.000000e+00 1.241693e+04
2.414119 1.067246e+41 8.910492e+14 0.000000e+00 1.232869e+04
2.448629 1.067247e+41 9.017494e+14 0.000000e+00 1.224226e+04
2.483139 1.067248e+41 9.124244e+14 0.000000e+00 1.215764e+04
2.517648 1.067249e+41 9.230759e+14 0.000000e+00 1.207476e+04
2.552158 1.067250e+41 9.337066e+14 0.000000e+00 1.199354e+04
2.586668 1.067251e+41 9.443140e+14 0.000000e+00 1.191395e+04
2.621178 1.067252e+41 9.548990e+14 0.000000e+00 1.183593e+04
2.655688 1.067253e+41 9.654843e+14 0.000000e+00 1.175934e+04
2.690198 1.067254e+41 9.760375e+14 0.000000e+00 1.168428e+04
2.724708 1.067255e+41 9.865693e+14 0.000000e+00 1.161063e+04
2.759218 1.067256e+41 9.970938e+14 0.000000e+00 1.153831e+04
2.793728 1.067257e+41 1.007591e+15 0.000000e+00 1.146736e+04
2.828237 1.067258e+41 1.018075e+15 0.000000e+00 1.139768e+04
2.862747 1.067259e+41 1.028539e+15 0.000000e+00 1.132927e+04
2.897257 1.067260e+41 1.038982e+15 0.000000e+00 1.126207e+04
2.931767 1.067261e+41 1.049385e+15 0.000000e+00 1.119611e+04
2.966277 1.067262e+41 1.059815e+15 0.000000e+00 1.113118e+04
3.000000 1.067263e+41 1.069972e+15 0.000000e+00 1.106886e+04
3.034510 1.067264e+41 1.080347e+15 0.000000e+00 1.100616e+04
3.069020 1.067265e+41 1.090714e+15 0.000000e+00 1.094448e+04
3.103530 1.067266e+41 1.101058e+15 0.000000e+00 1.088384e+04
3.138040 1.067267e+41 1.111384e+15 0.000000e+00 1.082421e+04
3.172549 1.067268e+41 1.121704e+15 0.000000e+00 1.076551e+04
