# day  luminosity  r_eff  v_eff  T_color
1.784238 1.067748e+41 6.914587e+14 0.000000e+00 1.431670e+04
1.818748 1.067402e+41 7.026182e+14 0.000000e+00 1.418196e+04
1.853258 1.067249e+41 7.137429e+14 0.000000e+00 1.405098e+04
1.887768 1.067204e+41 7.248474e+14 0.000000e+00 1.392350e+04
1.922277 1.067205e+41 7.359176e+14 0.000000e+00 1.379945e+04
1.956787 1.067220e+41 7.469554e+14 0.000000e+00 1.367869e+04
1.991297 1.067232e+41 7.579753e+14 0.000000e+00 1.356098e+04
2.000000 1.067235e+41 7.607488e+14 0.000000e+00 1.353178e+04
2.034510 1.067240e+41 7.717276e+14 0.000000e+00 1.341783e+04
2.069020 1.067240e+41 7.826762e+14 0.000000e+00 1.330673e+04
2.103530 1.067239e+41 7.936035e+14 0.000000e+00 1.319829e+04
2.138040 1.067239e+41 8.045051e+14 0.000000e+00 1.309248e+04
2.172549 1.067239e+41 8.153784e+14 0.000000e+00 1.298919e+04
2.207059 1.067240e+41 8.262378e+14 0.000000e+00 1.288824e+04
2.241569 1.067241e+41 8.370658e+14 0.000000e+00 1.278964e+04
2.276079 1.067242e+41 8.478671e+14 0.000000e+00 1.269329e+04
2.310589 1.067243e+41 8.586284e+14 0.000000e+00 1.259913e+04
2.345099 1.067244e+41 8.693920e+14 0.000000e+00 1.250694e+04
2.379609 1.067245e+41 8.801294e+14 0.000000e+00 1.241676e+04
2.414119 1.067246e+41 8.908420e+14 0.000000e+00 1.232852e+04
2.448629 1.067247e+41 9.015397e+14 0.000000e+00 1.224209e+04
2.483139 1.067248e+41 9.122123e+14 0.000000e+00 1.215747e+04
2.517648 1.067249e+41 9.228612e+14 0.000000e+00 1.207459e+04
2.552158 1.067250e+41 9.334893e+14 0.000000e+00 1.199337e+04
2.586668 1.067251e+41 9.440942e+14 0.000000e+00 1.191378e+04
2.621178 1.067252e+41 9.546765e+14 0.000000e+00 1.183577e+04
2.655688 1.067253e+41 9.652594e+14 0.000000e+00 1.175918e+04
2.690198 1.067254e+41 9.758101e+14 0.000000e+00 1.168411e+04
2.724708 1.067255e+41 9.863395e+14 0.000000e+00 1.161047e+04
2.759218 1.067256e+41 9.968619e+14 0.000000e+00 1.153815e+04
2.793728 1.067257e+41 1.007357e+15 0.000000e+00 1.146721e+04
2.828237 1.067258e+41 1.017838e+15 0.000000e+00 1.139753e+04
2.862747 1.067259e+41 1.028299e+15 0.000000e+00 1.132911e+04
