# day  luminosity  r_eff  v_eff  T_color
3.277914 3.152048e+41 1.179108e+15 0.000000e+00 1.052602e+04
3.312254 3.151029e+41 1.189402e+15 0.000000e+00 1.047201e+04
3.346594 3.150580e+41 1.199678e+15 0.000000e+00 1.041884e+04
3.380935 3.150447e+41 1.209945e+15 0.000000e+00 1.036645e+04
3.415275 3.150452e+41 1.220194e+15 0.000000e+00 1.031485e+04
3.449615 3.150495e+41 1.230426e+15 0.000000e+00 1.026401e+04
3.483955 3.150531e+41 1.240649e+15 0.000000e+00 1.021391e+04
3.518295 3.150549e+41 1.250854e+15 0.000000e+00 1.016454e+04
3.552635 3.150554e+41 1.261043e+15 0.000000e+00 1.011588e+04
3.586975 3.150552e+41 1.271224e+15 0.000000e+00 1.006789e+04
3.621316 3.150550e+41 1.281388e+15 0.000000e+00 1.002060e+04
3.655656 3.150550e+41 1.291535e+15 0.000000e+00 9.973963e+03
3.689996 3.150552e+41 1.301650e+15 0.000000e+00 9.928011e+03
3.724336 3.150556e+41 1.311792e+15 0.000000e+00 9.882604e+03
3.758676 3.150559e+41 1.321901e+15 0.000000e+00 9.837856e+03
3.793016 3.150563e+41 1.331994e+15 0.000000e+00 9.793716e+03
3.827356 3.150566e+41 1.342084e+15 0.000000e+00 9.750135e+03
3.861697 3.150569e+41 1.352154e+15 0.000000e+00 9.707151e+03
3.896037 3.150571e+41 1.362216e+15 0.000000e+00 9.664717e+03
3.930377 3.150574e+41 1.372263e+15 0.000000e+00 9.622840e+03
3.964717 3.150577e+41 1.382295e+15 0.000000e+00 9.581507e+03
3.999057 3.150580e+41 1.392320e+15 0.000000e+00 9.540688e+03
4.000000 3.150580e+41 1.392595e+15 0.000000e+00 9.539575e+03
4.034340 3.150583e+41 1.402605e+15 0.000000e+00 9.499294e+03
4.068680 3.150586e+41 1.412601e+15 0.000000e+00 9.459521e+03
4.103020 3.150589e+41 1.422576e+15 0.000000e+00 9.420254e+03
4.137361 3.150592e+41 1.432540e+15 0.000000e+00 9.381474e+03
4.171701 3.150595e+41 1.442514e+15 0.000000e+00 9.343126e+03
4.206041 3.150597e+41 1.452464e+15 0.000000e+00 9.305269e+03
4.240381 3.150600e+41 1.462400e+15 0.000000e+00 9.267871e+03
4.274721 3.150603e+41 1.472334e+15 0.000000e+00 9.230899e+03
4.309061 3.150606e+41 1.482250e+15 0.000000e+00 9.194381e+03
4.343401 3.150609e+41 1.492158e+15 0.000000e+00 9.158284e+03
4.377742 3.150612e+41 1.502054e+15 0.000000e+00 9.122611e+03
4.412082 3.150615e+41 1.511936e+15 0.000000e+00 9.087355e+03
4.446422 3.150618e+41 1.521812e+15 0.000000e+00 9.052494e+03
4.480762 3.150621e+41 1.531676e+15 0.000000e+00 9.018035e+03
4.515102 3.150624e+41 1.541527e+15 0.000000e+00 8.983969e+03
4.549442 3.150627e+41 1.551371e+15 0.000000e+00 8.950277e+03
4.583782 3.150630e+41 1.561203e+15 0.000000e+00 8.916964e+03
4.618123 3.150633e+41 1.571022e+15 0.000000e+00 8.884024e+03
4.652463 3.150636e+41 1.580836e+15 0.000000e+00 8.851436e+03
4.686803 3.150639e+41 1.590637e+15 0.000000e+00 8.819208e+03
4.721143 3.150642e+41 1.600427e+15 0.000000e+00 8.787332e+03
4.755483 3.150645e+41 1.610211e+15 0.000000e+00 8.755789e+03
4.789823 3.150648e+41 1.619982e+15 0.000000e+00 8.724588e+03
4.824164 3.150651e+41 1.629742e+15 0.000000e+00 8.693720e+03
4.858504 3.150654e+41 1.639496e+15 0.000000e+00 8.663166e+03
4.892844 3.150657e+41 1.649239e+15 0.000000e+00 8.632938e+03
