# day  luminosity  r_eff  v_eff  T_color
1.314828 6.158635e+40 5.282874e+14 0.000000e+00 1.670458e+04
1.349394 6.156632e+40 5.398881e+14 0.000000e+00 1.649189e+04
1.383961 6.155751e+40 5.514406e+14 0.000000e+00 1.628719e+04
1.418528 6.155489e+40 5.629469e+14 0.000000e+00 1.608993e+04
1.453095 6.155499e+40 5.744075e+14 0.000000e+00 1.589972e+04
1.487661 6.155584e+40 5.858239e+14 0.000000e+00 1.571616e+04
1.522228 6.155655e+40 5.972462e+14 0.000000e+00 1.553843e+04
1.556795 6.155690e+40 6.086040e+14 0.000000e+00 1.536683e+04
1.591362 6.155699e+40 6.199213e+14 0.000000e+00 1.520084e+04
1.625928 6.155695e+40 6.312009e+14 0.000000e+00 1.504006e+04
1.660495 6.155691e+40 6.424411e+14 0.000000e+00 1.488435e+04
1.695062 6.155692e+40 6.536815e+14 0.000000e+00 1.473314e+04
1.729629 6.155696e+40 6.648695e+14 0.000000e+00 1.458659e+04
1.764195 6.155703e+40 6.760219e+14 0.000000e+00 1.444435e+04
1.798762 6.155710e+40 6.871597e+14 0.000000e+00 1.430605e+04
1.833329 6.155717e+40 6.982545e+14 0.000000e+00 1.417175e+04
1.867896 6.155723e+40 7.093162e+14 0.000000e+00 1.404118e+04
1.902462 6.155729e+40 7.203662e+14 0.000000e+00 1.391402e+04
1.937029 6.155734e+40 7.313744e+14 0.000000e+00 1.379035e+04
1.971596 6.155739e+40 7.423619e+14 0.000000e+00 1.366986e+04
2.000000 6.155744e+40 7.513673e+14 0.000000e+00 1.357320e+04
2.034567 6.155750e+40 7.622995e+14 0.000000e+00 1.345830e+04
2.069133 6.155755e+40 7.731797e+14 0.000000e+00 1.334638e+04
2.103700 6.155761e+40 7.840756e+14 0.000000e+00 1.323701e+04
2.138267 6.155767e+40 7.949329e+14 0.000000e+00 1.313035e+04
2.172834 6.155773e+40 8.057629e+14 0.000000e+00 1.302623e+04
2.207400 6.155779e+40 8.165775e+14 0.000000e+00 1.292450e+04
2.241967 6.155784e+40 8.273624e+14 0.000000e+00 1.282514e+04
2.276534 6.155790e+40 8.381214e+14 0.000000e+00 1.272805e+04
2.311101 6.155796e+40 8.488399e+14 0.000000e+00 1.263318e+04
2.345667 6.155802e+40 8.595609e+14 0.000000e+00 1.254030e+04
2.380234 6.155807e+40 8.702563e+14 0.000000e+00 1.244946e+04
2.414801 6.155813e+40 8.809278e+14 0.000000e+00 1.236057e+04
2.449368 6.155819e+40 8.915836e+14 0.000000e+00 1.227352e+04
2.483934 6.155825e+40 9.022151e+14 0.000000e+00 1.218830e+04
2.518501 6.155831e+40 9.128239e+14 0.000000e+00 1.210484e+04
2.553068 6.155837e+40 9.234112e+14 0.000000e+00 1.202306e+04
2.587635 6.155843e+40 9.339762e+14 0.000000e+00 1.194292e+04
2.622201 6.155849e+40 9.445195e+14 0.000000e+00 1.186437e+04
2.656768 6.155854e+40 9.550619e+14 0.000000e+00 1.178728e+04
2.691335 6.155860e+40 9.655736e+14 0.000000e+00 1.171171e+04
2.725902 6.155866e+40 9.760706e+14 0.000000e+00 1.163755e+04
2.760468 6.155872e+40 9.865471e+14 0.000000e+00 1.156479e+04
2.795035 6.155878e+40 9.970037e+14 0.000000e+00 1.149339e+04
2.829602 6.155884e+40 1.007446e+15 0.000000e+00 1.142326e+04
2.864169 6.155890e+40 1.017869e+15 0.000000e+00 1.135441e+04
2.898735 6.155896e+40 1.028273e+15 0.000000e+00 1.128680e+04
2.933302 6.155902e+40 1.038638e+15 0.000000e+00 1.122043e+04
2.967869 6.155908e+40 1.049027e+15 0.000000e+00 1.115510e+04
3.000000 6.155914e+40 1.058652e+15 0.000000e+00 1.109543e+04
3.034567 6.155920e+40 1.068989e+15 0.000000e+00 1.103230e+04
3.069133 6.155926e+40 1.079317e+15 0.000000e+00 1.097021e+04
3.103700 6.155932e+40 1.089624e+15 0.000000e+00 1.090917e+04
3.138267 6.155938e+40 1.099913e+15 0.000000e+00 1.084914e+04
3.172834 6.155944e+40 1.110194e+15 0.000000e+00 1.079005e+04
3.207400 6.155950e+40 1.120454e+15 0.000000e+00 1.073194e+04
3.241967 6.155956e+40 1.130691e+15 0.000000e+00 1.067477e+04
3.276534 6.155962e+40 1.140911e+15 0.000000e+00 1.061851e+04
3.311101 6.155968e+40 1.151134e+15 0.000000e+00 1.056308e+04
3.345667 6.155975e+40 1.161335e+15 0.000000e+00 1.050853e+04
3.380234 6.155981e+40 1.171521e+15 0.000000e+00 1.045482e+04
3.414801 6.155987e+40 1.181697e+15 0.000000e+00 1.040190e+04
3.449368 6.155993e+40 1.191855e+15 0.000000e+00 1.034978e+04
3.483934 6.155999e+40 1.201999e+15 0.000000e+00 1.029844e+04
3.518501 6.156005e+40 1.212133e+15 0.000000e+00 1.024784e+04
3.553068 6.156012e+40 1.222250e+15 0.000000e+00 1.019799e+04
3.587635 6.156018e+40 1.232353e+15 0.000000e+00 1.014886e+04
3.622201 6.156024e+40 1.242447e+15 0.000000e+00 1.010041e+04
3.656768 6.156030e+40 1.252524e+15 0.000000e+00 1.005266e+04
3.691335 6.156037e+40 1.262587e+15 0.000000e+00 1.000559e+04
3.725902 6.156043e+40 1.272643e+15 0.000000e+00 9.959143e+03
3.760468 6.156049e+40 1.282681e+15 0.000000e+00 9.913352e+03
3.795035 6.156055e+40 1.292710e+15 0.000000e+00 9.868178e+03
3.829602 6.156062e+40 1.302724e+15 0.000000e+00 9.823616e+03
3.864169 6.156068e+40 1.312726e+15 0.000000e+00 9.779654e+03
3.898735 6.156074e+40 1.322718e+15 0.000000e+00 9.736266e+03
3.933302 6.156081e+40 1.332696e+15 0.000000e+00 9.693453e+03
3.967869 6.156087e+40 1.342662e+15 0.000000e+00 9.651200e+03
4.000000 6.156093e+40 1.351917e+15 0.000000e+00 9.612407e+03
4.034567 6.156099e+40 1.361861e+15 0.000000e+00 9.571193e+03
4.069133 6.156106e+40 1.371792e+15 0.000000e+00 9.530505e+03
4.103700 6.156112e+40 1.381703e+15 0.000000e+00 9.490341e+03
4.138267 6.156118e+40 1.391603e+15 0.000000e+00 9.450679e+03
4.172834 6.156125e+40 1.401511e+15 0.000000e+00 9.411476e+03
4.207400 6.156131e+40 1.411398e+15 0.000000e+00 9.372773e+03
4.241967 6.156138e+40 1.421275e+15 0.000000e+00 9.334537e+03
4.276534 6.156144e+40 1.431141e+15 0.000000e+00 9.296765e+03
4.311101 6.156151e+40 1.440995e+15 0.000000e+00 9.259448e+03
4.345667 6.156157e+40 1.450840e+15 0.000000e+00 9.222570e+03
4.380234 6.156164e+40 1.460674e+15 0.000000e+00 9.186130e+03
4.414801 6.156170e+40 1.470496e+15 0.000000e+00 9.150118e+03
4.449368 6.156177e+40 1.480310e+15 0.000000e+00 9.114519e+03
4.483934 6.156183e+40 1.490112e+15 0.000000e+00 9.079334e+03
4.518501 6.156190e+40 1.499904e+15 0.000000e+00 9.044554e+03
4.553068 6.156196e+40 1.509687e+15 0.000000e+00 9.010162e+03
4.587635 6.156203e+40 1.519459e+15 0.000000e+00 8.976162e+03
4.622201 6.156210e+40 1.529220e+15 0.000000e+00 8.942543e+03
4.656768 6.156216e+40 1.538974e+15 0.000000e+00 8.909293e+03
4.691335 6.156223e+40 1.548716e+15 0.000000e+00 8.876413e+03
4.725902 6.156229e+40 1.558448e+15 0.000000e+00 8.843893e+03
4.760468 6.156236e+40 1.568173e+15 0.000000e+00 8.811721e+03
4.795035 6.156243e+40 1.577887e+15 0.000000e+00 8.779900e+03
4.829602 6.156249e+40 1.587590e+15 0.000000e+00 8.748421e+03
4.864169 6.156256e+40 1.597287e+15 0.000000e+00 8.717270e+03
4.898735 6.156263e+40 1.606973e+15 0.000000e+00 8.686453e+03
4.933302 6.156269e+40 1.616648e+15 0.000000e+00 8.655960e+03
4.967869 6.156276e+40 1.626318e+15 0.000000e+00 8.625778e+03
5.000000 6.156282e+40 1.635296e+15 0.000000e+00 8.598007e+03
5.034567 6.156289e+40 1.644945e+15 0.000000e+00 8.568428e+03
5.069133 6.156296e+40 1.654588e+15 0.000000e+00 8.539145e+03
5.103700 6.156303e+40 1.664220e+15 0.000000e+00 8.510162e+03
5.138267 6.156309e+40 1.673842e+15 0.000000e+00 8.481473e+03
5.172834 6.156316e+40 1.683450e+15 0.000000e+00 8.453076e+03
5.207400 6.156323e+40 1.693058e+15 0.000000e+00 8.424951e+03
5.241967 6.156330e+40 1.702656e+15 0.000000e+00 8.397105e+03
5.276534 6.156337e+40 1.712245e+15 0.000000e+00 8.369534e+03
5.311101 6.156344e+40 1.721827e+15 0.000000e+00 8.342227e+03
5.345667 6.156350e+40 1.731400e+15 0.000000e+00 8.315187e+03
5.380234 6.156357e+40 1.740964e+15 0.000000e+00 8.288408e+03
5.414801 6.156364e+40 1.750521e+15 0.000000e+00 8.261881e+03
5.449368 6.156371e+40 1.760069e+15 0.000000e+00 8.235608e+03
5.483934 6.156378e+40 1.769608e+15 0.000000e+00 8.209583e+03
5.518501 6.156385e+40 1.779141e+15 0.000000e+00 8.183800e+03
5.553068 6.156392e+40 1.788665e+15 0.000000e+00 8.158258e+03
5.587635 6.156399e+40 1.798180e+15 0.000000e+00 8.132955e+03
5.622201 6.156406e+40 1.807690e+15 0.000000e+00 8.107879e+03
5.656768 6.156413e+40 1.817190e+15 0.000000e+00 8.083036e+03
5.691335 6.156420e+40 1.826681e+15 0.000000e+00 8.058420e+03
5.725902 6.156427e+40 1.836168e+15 0.000000e+00 8.034022e+03
5.760468 6.156434e+40 1.845645e+15 0.000000e+00 8.009846e+03
5.795035 6.156441e+40 1.855114e+15 0.000000e+00 7.985887e+03
5.829602 6.156448e+40 1.864564e+15 0.000000e+00 7.962149e+03
5.864169 6.156455e+40 1.874026e+15 0.000000e+00 7.938603e+03
5.898735 6.156462e+40 1.883473e+15 0.000000e+00 7.915271e+03
5.933302 6.156469e+40 1.892912e+15 0.000000e+00 7.892143e+03
5.967869 6.156476e+40 1.902346e+15 0.000000e+00 7.869212e+03
6.000000 6.156483e+40 1.911107e+15 0.000000e+00 7.848077e+03
6.034567 6.156490e+40 1.920524e+15 0.000000e+00 7.825528e+03
6.069133 6.156497e+40 1.929938e+15 0.000000e+00 7.803167e+03
6.103700 6.156505e+40 1.939342e+15 0.000000e+00 7.780999e+03
6.138267 6.156512e+40 1.948739e+15 0.000000e+00 7.759016e+03
6.172834 6.156519e+40 1.958129e+15 0.000000e+00 7.737219e+03
6.207400 6.156526e+40 1.967512e+15 0.000000e+00 7.715603e+03
6.241967 6.156533e+40 1.976889e+15 0.000000e+00 7.694165e+03
6.276534 6.156541e+40 1.986258e+15 0.000000e+00 7.672905e+03
6.311101 6.156548e+40 1.995620e+15 0.000000e+00 7.651820e+03
6.345667 6.156555e+40 2.004977e+15 0.000000e+00 7.630904e+03
6.380234 6.156563e+40 2.014325e+15 0.000000e+00 7.610159e+03
6.414801 6.156570e+40 2.023667e+15 0.000000e+00 7.589583e+03
6.449368 6.156577e+40 2.033003e+15 0.000000e+00 7.569169e+03
6.483934 6.156585e+40 2.042332e+15 0.000000e+00 7.548919e+03
6.518501 6.156592e+40 2.051653e+15 0.000000e+00 7.528831e+03
6.553068 6.156599e+40 2.060968e+15 0.000000e+00 7.508901e+03
6.587635 6.156607e+40 2.070278e+15 0.000000e+00 7.489127e+03
6.622201 6.156614e+40 2.079580e+15 0.000000e+00 7.469509e+03
6.656768 6.156621e+40 2.088877e+15 0.000000e+00 7.450040e+03
6.691335 6.156629e+40 2.098166e+15 0.000000e+00 7.430724e+03
6.725902 6.156636e+40 2.107449e+15 0.000000e+00 7.411556e+03
6.760468 6.156644e+40 2.116727e+15 0.000000e+00 7.392534e+03
6.795035 6.156651e+40 2.125997e+15 0.000000e+00 7.373658e+03
6.829602 6.156659e+40 2.135261e+15 0.000000e+00 7.354925e+03
6.864169 6.156666e+40 2.144520e+15 0.000000e+00 7.336331e+03
6.898735 6.156674e+40 2.153772e+15 0.000000e+00 7.317878e+03
6.933302 6.156681e+40 2.163018e+15 0.000000e+00 7.299564e+03
6.967869 6.156689e+40 2.172259e+15 0.000000e+00 7.281383e+03
7.000000 6.156696e+40 2.180842e+15 0.000000e+00 7.264605e+03
7.034567 6.156704e+40 2.190070e+15 0.000000e+00 7.246684e+03
7.069133 6.156711e+40 2.199293e+15 0.000000e+00 7.228893e+03
7.103700 6.156719e+40 2.208509e+15 0.000000e+00 7.211232e+03
7.138267 6.156726e+40 2.217718e+15 0.000000e+00 7.193700e+03
7.172834 6.156734e+40 2.226924e+15 0.000000e+00 7.176292e+03
7.207400 6.156742e+40 2.236122e+15 0.000000e+00 7.159010e+03
7.241967 6.156750e+40 2.245314e+15 0.000000e+00 7.141853e+03
7.276534 6.156757e+40 2.254501e+15 0.000000e+00 7.124816e+03
7.311101 6.156765e+40 2.263681e+15 0.000000e+00 7.107902e+03
7.345667 6.156773e+40 2.272857e+15 0.000000e+00 7.091105e+03
7.380234 6.156780e+40 2.282027e+15 0.000000e+00 7.074426e+03
7.414801 6.156788e+40 2.291191e+15 0.000000e+00 7.057865e+03
7.449368 6.156796e+40 2.300350e+15 0.000000e+00 7.041416e+03
7.483934 6.156804e+40 2.309502e+15 0.000000e+00 7.025083e+03
7.518501 6.156812e+40 2.318649e+15 0.000000e+00 7.008862e+03
7.553068 6.156819e+40 2.327791e+15 0.000000e+00 6.992751e+03
7.587635 6.156827e+40 2.336927e+15 0.000000e+00 6.976751e+03
7.622201 6.156835e+40 2.346057e+15 0.000000e+00 6.960860e+03
7.656768 6.156843e+40 2.355183e+15 0.000000e+00 6.945075e+03
7.691335 6.156851e+40 2.364302e+15 0.000000e+00 6.929397e+03
7.725902 6.156859e+40 2.373416e+15 0.000000e+00 6.913824e+03
7.760468 6.156867e+40 2.382526e+15 0.000000e+00 6.898354e+03
7.795035 6.156875e+40 2.391629e+15 0.000000e+00 6.882988e+03
7.829602 6.156883e+40 2.400726e+15 0.000000e+00 6.867724e+03
7.864169 6.156891e+40 2.409820e+15 0.000000e+00 6.852558e+03
7.898735 6.156899e+40 2.418908e+15 0.000000e+00 6.837493e+03
7.933302 6.156907e+40 2.427989e+15 0.000000e+00 6.822527e+03
7.967869 6.156915e+40 2.437068e+15 0.000000e+00 6.807657e+03
8.000000 6.156922e+40 2.445500e+15 0.000000e+00 6.793921e+03
8.034567 6.156930e+40 2.454567e+15 0.000000e+00 6.779237e+03
8.069133 6.156939e+40 2.463630e+15 0.000000e+00 6.764645e+03
8.103700 6.156947e+40 2.472687e+15 0.000000e+00 6.750147e+03
8.138267 6.156955e+40 2.481738e+15 0.000000e+00 6.735742e+03
8.172834 6.156963e+40 2.490784e+15 0.000000e+00 6.721428e+03
8.207400 6.156971e+40 2.499825e+15 0.000000e+00 6.707205e+03
8.241967 6.156979e+40 2.508863e+15 0.000000e+00 6.693069e+03
8.276534 6.156988e+40 2.517894e+15 0.000000e+00 6.679023e+03
8.311101 6.156996e+40 2.526921e+15 0.000000e+00 6.665065e+03
8.345667 6.157004e+40 2.535943e+15 0.000000e+00 6.651192e+03
8.380234 6.157012e+40 2.544959e+15 0.000000e+00 6.637405e+03
8.414801 6.157021e+40 2.553971e+15 0.000000e+00 6.623704e+03
8.449368 6.157029e+40 2.562979e+15 0.000000e+00 6.610085e+03
8.483934 6.157037e+40 2.571981e+15 0.000000e+00 6.596550e+03
8.518501 6.157045e+40 2.580978e+15 0.000000e+00 6.583098e+03
8.553068 6.157054e+40 2.589972e+15 0.000000e+00 6.569726e+03
8.587635 6.157062e+40 2.598959e+15 0.000000e+00 6.556435e+03
8.622201 6.157071e+40 2.607942e+15 0.000000e+00 6.543225e+03
8.656768 6.157079e+40 2.616921e+15 0.000000e+00 6.530092e+03
8.691335 6.157087e+40 2.625894e+15 0.000000e+00 6.517039e+03
8.725902 6.157096e+40 2.634862e+15 0.000000e+00 6.504063e+03
8.760468 6.157104e+40 2.643828e+15 0.000000e+00 6.491163e+03
8.795035 6.157113e+40 2.652788e+15 0.000000e+00 6.478340e+03
8.829602 6.157121e+40 2.661743e+15 0.000000e+00 6.465591e+03
8.864169 6.157130e+40 2.670693e+15 0.000000e+00 6.452917e+03
8.898735 6.157138e+40 2.679639e+15 0.000000e+00 6.440317e+03
8.933302 6.157147e+40 2.688580e+15 0.000000e+00 6.427789e+03
8.967869 6.157156e+40 2.697517e+15 0.000000e+00 6.415334e+03
9.000000 6.157164e+40 2.705819e+15 0.000000e+00 6.403821e+03
9.034567 6.157172e+40 2.714748e+15 0.000000e+00 6.391503e+03
9.069133 6.157181e+40 2.723672e+15 0.000000e+00 6.379256e+03
9.103700 6.157189e+40 2.732591e+15 0.000000e+00 6.367079e+03
9.138267 6.157198e+40 2.741505e+15 0.000000e+00 6.354970e+03
9.172834 6.157207e+40 2.750415e+15 0.000000e+00 6.342930e+03
