# day  luminosity  r_eff  v_eff  T_color
1.321089 4.356741e+40 4.442953e+14 0.000000e+00 1.652964e+04
1.355685 4.355323e+40 4.540148e+14 0.000000e+00 1.631955e+04
1.390280 4.354699e+40 4.636940e+14 0.000000e+00 1.611733e+04
1.424875 4.354513e+40 4.733312e+14 0.000000e+00 1.592245e+04
1.459470 4.354521e+40 4.829306e+14 0.000000e+00 1.573453e+04
1.494066 4.354581e+40 4.925192e+14 0.000000e+00 1.555288e+04
1.528661 4.354631e+40 5.020705e+14 0.000000e+00 1.537743e+04
1.563256 4.354656e+40 5.115871e+14 0.000000e+00 1.520782e+04
1.597851 4.354662e+40 5.210710e+14 0.000000e+00 1.504368e+04
1.632447 4.354660e+40 5.305217e+14 0.000000e+00 1.488477e+04
1.667042 4.354657e+40 5.399403e+14 0.000000e+00 1.473083e+04
1.701637 4.354657e+40 5.493631e+14 0.000000e+00 1.458128e+04
1.736233 4.354660e+40 5.587385e+14 0.000000e+00 1.443635e+04
1.770828 4.354665e+40 5.680938e+14 0.000000e+00 1.429559e+04
1.805423 4.354670e+40 5.774199e+14 0.000000e+00 1.415889e+04
1.840018 4.354675e+40 5.867177e+14 0.000000e+00 1.402605e+04
1.874614 4.354679e+40 5.959982e+14 0.000000e+00 1.389681e+04
1.909209 4.354683e+40 6.052503e+14 0.000000e+00 1.377110e+04
1.943804 4.354687e+40 6.144761e+14 0.000000e+00 1.364875e+04
1.978400 4.354691e+40 6.236864e+14 0.000000e+00 1.352953e+04
2.000000 4.354693e+40 6.294229e+14 0.000000e+00 1.345667e+04
2.034595 4.354697e+40 6.385902e+14 0.000000e+00 1.334241e+04
2.069191 4.354701e+40 6.477143e+14 0.000000e+00 1.323110e+04
2.103786 4.354706e+40 6.568513e+14 0.000000e+00 1.312235e+04
2.138381 4.354710e+40 6.659561e+14 0.000000e+00 1.301628e+04
2.172976 4.354714e+40 6.750379e+14 0.000000e+00 1.291275e+04
2.207572 4.354718e+40 6.841071e+14 0.000000e+00 1.281159e+04
2.242167 4.354722e+40 6.931513e+14 0.000000e+00 1.271280e+04
2.276762 4.354726e+40 7.021739e+14 0.000000e+00 1.261627e+04
2.311357 4.354730e+40 7.111625e+14 0.000000e+00 1.252194e+04
2.345953 4.354734e+40 7.201534e+14 0.000000e+00 1.242960e+04
2.380548 4.354738e+40 7.291229e+14 0.000000e+00 1.233928e+04
2.415143 4.354742e+40 7.380722e+14 0.000000e+00 1.225091e+04
2.449739 4.354747e+40 7.470086e+14 0.000000e+00 1.216437e+04
2.484334 4.354751e+40 7.559246e+14 0.000000e+00 1.207965e+04
2.518929 4.354755e+40 7.648215e+14 0.000000e+00 1.199668e+04
2.553524 4.354759e+40 7.737005e+14 0.000000e+00 1.191538e+04
2.588120 4.354763e+40 7.825608e+14 0.000000e+00 1.183572e+04
2.622715 4.354767e+40 7.914029e+14 0.000000e+00 1.175764e+04
2.657310 4.354772e+40 8.002445e+14 0.000000e+00 1.168100e+04
2.691906 4.354776e+40 8.090603e+14 0.000000e+00 1.160589e+04
2.726501 4.354780e+40 8.178638e+14 0.000000e+00 1.153218e+04
2.761096 4.354784e+40 8.266502e+14 0.000000e+00 1.145986e+04
2.795691 4.354788e+40 8.354199e+14 0.000000e+00 1.138888e+04
2.830287 4.354793e+40 8.441783e+14 0.000000e+00 1.131918e+04
2.864882 4.354797e+40 8.529198e+14 0.000000e+00 1.125075e+04
2.899477 4.354801e+40 8.616453e+14 0.000000e+00 1.118355e+04
2.934072 4.354805e+40 8.703364e+14 0.000000e+00 1.111759e+04
2.968668 4.354810e+40 8.790511e+14 0.000000e+00 1.105266e+04
3.000000 4.354813e+40 8.869166e+14 0.000000e+00 1.099487e+04
3.034595 4.354818e+40 8.955867e+14 0.000000e+00 1.093211e+04
3.069191 4.354822e+40 9.042494e+14 0.000000e+00 1.087037e+04
3.103786 4.354826e+40 9.128940e+14 0.000000e+00 1.080968e+04
3.138381 4.354831e+40 9.215241e+14 0.000000e+00 1.075000e+04
3.172976 4.354835e+40 9.301473e+14 0.000000e+00 1.069127e+04
3.207572 4.354839e+40 9.387529e+14 0.000000e+00 1.063350e+04
3.242167 4.354844e+40 9.473393e+14 0.000000e+00 1.057667e+04
3.276762 4.354848e+40 9.559119e+14 0.000000e+00 1.052073e+04
3.311357 4.354852e+40 9.644865e+14 0.000000e+00 1.046564e+04
3.345953 4.354857e+40 9.730430e+14 0.000000e+00 1.041141e+04
3.380548 4.354861e+40 9.815863e+14 0.000000e+00 1.035801e+04
3.415143 4.354865e+40 9.901215e+14 0.000000e+00 1.030541e+04
3.449739 4.354870e+40 9.986420e+14 0.000000e+00 1.025361e+04
3.484334 4.354874e+40 1.007150e+15 0.000000e+00 1.020258e+04
3.518929 4.354878e+40 1.015651e+15 0.000000e+00 1.015229e+04
3.553524 4.354883e+40 1.024138e+15 0.000000e+00 1.010274e+04
3.588120 4.354887e+40 1.032612e+15 0.000000e+00 1.005390e+04
3.622715 4.354892e+40 1.041078e+15 0.000000e+00 1.000575e+04
3.657310 4.354896e+40 1.049531e+15 0.000000e+00 9.958298e+03
3.691906 4.354900e+40 1.057971e+15 0.000000e+00 9.911510e+03
3.726501 4.354905e+40 1.066406e+15 0.000000e+00 9.865353e+03
3.761096 4.354909e+40 1.074827e+15 0.000000e+00 9.819845e+03
3.795691 4.354914e+40 1.083239e+15 0.000000e+00 9.774950e+03
3.830287 4.354918e+40 1.091639e+15 0.000000e+00 9.730665e+03
3.864882 4.354923e+40 1.100028e+15 0.000000e+00 9.686976e+03
3.899477 4.354927e+40 1.108410e+15 0.000000e+00 9.643859e+03
3.934072 4.354932e+40 1.116780e+15 0.000000e+00 9.601313e+03
3.968668 4.354936e+40 1.125140e+15 0.000000e+00 9.559325e+03
4.000000 4.354940e+40 1.132704e+15 0.000000e+00 9.521758e+03
4.034595 4.354945e+40 1.141046e+15 0.000000e+00 9.480790e+03
4.069191 4.354949e+40 1.149377e+15 0.000000e+00 9.440347e+03
4.103786 4.354954e+40 1.157690e+15 0.000000e+00 9.400424e+03
4.138381 4.354958e+40 1.165995e+15 0.000000e+00 9.361002e+03
4.172976 4.354963e+40 1.174307e+15 0.000000e+00 9.322035e+03
4.207572 4.354967e+40 1.182600e+15 0.000000e+00 9.283568e+03
4.242167 4.354972e+40 1.190886e+15 0.000000e+00 9.245564e+03
4.276762 4.354977e+40 1.199162e+15 0.000000e+00 9.208023e+03
4.311357 4.354981e+40 1.207429e+15 0.000000e+00 9.170935e+03
4.345953 4.354986e+40 1.215688e+15 0.000000e+00 9.134282e+03
4.380548 4.354990e+40 1.223937e+15 0.000000e+00 9.098066e+03
4.415143 4.354995e+40 1.232176e+15 0.000000e+00 9.062277e+03
4.449739 4.355000e+40 1.240409e+15 0.000000e+00 9.026898e+03
4.484334 4.355004e+40 1.248632e+15 0.000000e+00 8.991931e+03
4.518929 4.355009e+40 1.256846e+15 0.000000e+00 8.957366e+03
4.553524 4.355014e+40 1.265053e+15 0.000000e+00 8.923189e+03
4.588120 4.355018e+40 1.273250e+15 0.000000e+00 8.889401e+03
4.622715 4.355023e+40 1.281439e+15 0.000000e+00 8.855993e+03
4.657310 4.355028e+40 1.289621e+15 0.000000e+00 8.822951e+03
4.691906 4.355032e+40 1.297794e+15 0.000000e+00 8.790277e+03
4.726501 4.355037e+40 1.305959e+15 0.000000e+00 8.757963e+03
4.761096 4.355042e+40 1.314117e+15 0.000000e+00 8.725993e+03
4.795691 4.355046e+40 1.322265e+15 0.000000e+00 8.694373e+03
4.830287 4.355051e+40 1.330405e+15 0.000000e+00 8.663094e+03
4.864882 4.355056e+40 1.338541e+15 0.000000e+00 8.632141e+03
4.899477 4.355061e+40 1.346666e+15 0.000000e+00 8.601520e+03
4.934072 4.355065e+40 1.354783e+15 0.000000e+00 8.571222e+03
4.968668 4.355070e+40 1.362895e+15 0.000000e+00 8.541232e+03
5.000000 4.355074e+40 1.370233e+15 0.000000e+00 8.514343e+03
5.034595 4.355079e+40 1.378328e+15 0.000000e+00 8.484947e+03
5.069191 4.355084e+40 1.386419e+15 0.000000e+00 8.455844e+03
5.103786 4.355089e+40 1.394500e+15 0.000000e+00 8.427042e+03
5.138381 4.355094e+40 1.402573e+15 0.000000e+00 8.398531e+03
5.172976 4.355098e+40 1.410633e+15 0.000000e+00 8.370310e+03
5.207572 4.355103e+40 1.418694e+15 0.000000e+00 8.342360e+03
5.242167 4.355108e+40 1.426746e+15 0.000000e+00 8.314689e+03
5.276762 4.355113e+40 1.434791e+15 0.000000e+00 8.287290e+03
5.311357 4.355118e+40 1.442830e+15 0.000000e+00 8.260155e+03
5.345953 4.355123e+40 1.450861e+15 0.000000e+00 8.233285e+03
5.380548 4.355127e+40 1.458884e+15 0.000000e+00 8.206675e+03
5.415143 4.355132e+40 1.466903e+15 0.000000e+00 8.180316e+03
5.449739 4.355137e+40 1.474913e+15 0.000000e+00 8.154209e+03
5.484334 4.355142e+40 1.482916e+15 0.000000e+00 8.128350e+03
5.518929 4.355147e+40 1.490914e+15 0.000000e+00 8.102730e+03
5.553524 4.355152e+40 1.498905e+15 0.000000e+00 8.077352e+03
5.588120 4.355157e+40 1.506888e+15 0.000000e+00 8.052210e+03
5.622715 4.355162e+40 1.514866e+15 0.000000e+00 8.027295e+03
5.657310 4.355167e+40 1.522837e+15 0.000000e+00 8.002611e+03
5.691906 4.355172e+40 1.530800e+15 0.000000e+00 7.978153e+03
5.726501 4.355177e+40 1.538759e+15 0.000000e+00 7.953912e+03
5.761096 4.355182e+40 1.546710e+15 0.000000e+00 7.929891e+03
5.795691 4.355187e+40 1.554653e+15 0.000000e+00 7.906087e+03
5.830287 4.355192e+40 1.562583e+15 0.000000e+00 7.882504e+03
5.864882 4.355197e+40 1.570521e+15 0.000000e+00 7.859109e+03
5.899477 4.355202e+40 1.578447e+15 0.000000e+00 7.835929e+03
5.934072 4.355207e+40 1.586366e+15 0.000000e+00 7.812952e+03
5.968668 4.355212e+40 1.594281e+15 0.000000e+00 7.790170e+03
6.000000 4.355216e+40 1.601443e+15 0.000000e+00 7.769709e+03
6.034595 4.355221e+40 1.609345e+15 0.000000e+00 7.747303e+03
6.069191 4.355227e+40 1.617243e+15 0.000000e+00 7.725084e+03
6.103786 4.355232e+40 1.625133e+15 0.000000e+00 7.703057e+03
6.138381 4.355237e+40 1.633018e+15 0.000000e+00 7.681214e+03
6.172976 4.355242e+40 1.640896e+15 0.000000e+00 7.659556e+03
6.207572 4.355247e+40 1.648768e+15 0.000000e+00 7.638079e+03
6.242167 4.355252e+40 1.656636e+15 0.000000e+00 7.616778e+03
6.276762 4.355257e+40 1.664497e+15 0.000000e+00 7.595654e+03
6.311357 4.355262e+40 1.672351e+15 0.000000e+00 7.574704e+03
6.345953 4.355268e+40 1.680202e+15 0.000000e+00 7.553923e+03
6.380548 4.355273e+40 1.688046e+15 0.000000e+00 7.533313e+03
6.415143 4.355278e+40 1.695884e+15 0.000000e+00 7.512869e+03
6.449739 4.355283e+40 1.703718e+15 0.000000e+00 7.492587e+03
6.484334 4.355288e+40 1.711545e+15 0.000000e+00 7.472469e+03
6.518929 4.355294e+40 1.719366e+15 0.000000e+00 7.452511e+03
6.553524 4.355299e+40 1.727181e+15 0.000000e+00 7.432711e+03
6.588120 4.355304e+40 1.734991e+15 0.000000e+00 7.413066e+03
6.622715 4.355309e+40 1.742796e+15 0.000000e+00 7.393575e+03
6.657310 4.355314e+40 1.750597e+15 0.000000e+00 7.374234e+03
6.691906 4.355320e+40 1.758391e+15 0.000000e+00 7.355045e+03
6.726501 4.355325e+40 1.766180e+15 0.000000e+00 7.336004e+03
6.761096 4.355330e+40 1.773965e+15 0.000000e+00 7.317106e+03
6.795691 4.355336e+40 1.781743e+15 0.000000e+00 7.298354e+03
6.830287 4.355341e+40 1.789516e+15 0.000000e+00 7.279744e+03
6.864882 4.355346e+40 1.797286e+15 0.000000e+00 7.261273e+03
6.899477 4.355352e+40 1.805048e+15 0.000000e+00 7.242942e+03
6.934072 4.355357e+40 1.812806e+15 0.000000e+00 7.224749e+03
6.968668 4.355362e+40 1.820559e+15 0.000000e+00 7.206689e+03
7.000000 4.355367e+40 1.827576e+15 0.000000e+00 7.190450e+03
7.034595 4.355373e+40 1.835319e+15 0.000000e+00 7.172645e+03
7.069191 4.355378e+40 1.843058e+15 0.000000e+00 7.154968e+03
7.103786 4.355383e+40 1.850791e+15 0.000000e+00 7.137422e+03
7.138381 4.355389e+40 1.858518e+15 0.000000e+00 7.120004e+03
7.172976 4.355394e+40 1.866242e+15 0.000000e+00 7.102710e+03
7.207572 4.355400e+40 1.873960e+15 0.000000e+00 7.085542e+03
7.242167 4.355405e+40 1.881673e+15 0.000000e+00 7.068497e+03
7.276762 4.355411e+40 1.889382e+15 0.000000e+00 7.051572e+03
7.311357 4.355416e+40 1.897085e+15 0.000000e+00 7.034768e+03
7.345953 4.355421e+40 1.904784e+15 0.000000e+00 7.018081e+03
7.380548 4.355427e+40 1.912479e+15 0.000000e+00 7.001512e+03
7.415143 4.355432e+40 1.920168e+15 0.000000e+00 6.985060e+03
7.449739 4.355438e+40 1.927853e+15 0.000000e+00 6.968720e+03
7.484334 4.355444e+40 1.935533e+15 0.000000e+00 6.952495e+03
7.518929 4.355449e+40 1.943207e+15 0.000000e+00 6.936382e+03
7.553524 4.355455e+40 1.950879e+15 0.000000e+00 6.920378e+03
7.588120 4.355460e+40 1.958544e+15 0.000000e+00 6.904484e+03
7.622715 4.355466e+40 1.966205e+15 0.000000e+00 6.888699e+03
7.657310 4.355471e+40 1.973863e+15 0.000000e+00 6.873019e+03
7.691906 4.355477e+40 1.981515e+15 0.000000e+00 6.857446e+03
7.726501 4.355483e+40 1.989162e+15 0.000000e+00 6.841978e+03
7.761096 4.355488e+40 1.996806e+15 0.000000e+00 6.826611e+03
7.795691 4.355494e+40 2.004445e+15 0.000000e+00 6.811347e+03
7.830287 4.355499e+40 2.012078e+15 0.000000e+00 6.796185e+03
7.864882 4.355505e+40 2.019709e+15 0.000000e+00 6.781122e+03
7.899477 4.355511e+40 2.027335e+15 0.000000e+00 6.766159e+03
7.934072 4.355516e+40 2.034955e+15 0.000000e+00 6.751293e+03
7.968668 4.355522e+40 2.042573e+15 0.000000e+00 6.736523e+03
8.000000 4.355527e+40 2.049468e+15 0.000000e+00 6.723230e+03
8.034595 4.355533e+40 2.057076e+15 0.000000e+00 6.708642e+03
8.069191 4.355539e+40 2.064681e+15 0.000000e+00 6.694147e+03
8.103786 4.355545e+40 2.072280e+15 0.000000e+00 6.679745e+03
8.138381 4.355550e+40 2.079876e+15 0.000000e+00 6.665435e+03
8.172976 4.355556e+40 2.087466e+15 0.000000e+00 6.651217e+03
8.207572 4.355562e+40 2.095053e+15 0.000000e+00 6.637088e+03
8.242167 4.355568e+40 2.102636e+15 0.000000e+00 6.623047e+03
8.276762 4.355574e+40 2.110215e+15 0.000000e+00 6.609094e+03
8.311357 4.355579e+40 2.117789e+15 0.000000e+00 6.595229e+03
8.345953 4.355585e+40 2.125360e+15 0.000000e+00 6.581449e+03
8.380548 4.355591e+40 2.132926e+15 0.000000e+00 6.567755e+03
8.415143 4.355597e+40 2.140488e+15 0.000000e+00 6.554146e+03
8.449739 4.355603e+40 2.148047e+15 0.000000e+00 6.540619e+03
8.484334 4.355609e+40 2.155601e+15 0.000000e+00 6.527176e+03
8.518929 4.355615e+40 2.163151e+15 0.000000e+00 6.513814e+03
8.553524 4.355620e+40 2.170698e+15 0.000000e+00 6.500532e+03
8.588120 4.355626e+40 2.178239e+15 0.000000e+00 6.487331e+03
8.622715 4.355632e+40 2.185777e+15 0.000000e+00 6.474210e+03
8.657310 4.355638e+40 2.193312e+15 0.000000e+00 6.461167e+03
8.691906 4.355644e+40 2.200842e+15 0.000000e+00 6.448202e+03
8.726501 4.355650e+40 2.208368e+15 0.000000e+00 6.435315e+03
8.761096 4.355656e+40 2.215891e+15 0.000000e+00 6.422502e+03
8.795691 4.355662e+40 2.223409e+15 0.000000e+00 6.409766e+03
8.830287 4.355668e+40 2.230924e+15 0.000000e+00 6.397104e+03
8.864882 4.355674e+40 2.238435e+15 0.000000e+00 6.384517e+03
8.899477 4.355680e+40 2.245942e+15 0.000000e+00 6.372003e+03
8.934072 4.355686e+40 2.253445e+15 0.000000e+00 6.359561e+03
8.968668 4.355692e+40 2.260944e+15 0.000000e+00 6.347191e+03
9.000000 4.355698e+40 2.267732e+15 0.000000e+00 6.336050e+03
9.034595 4.355704e+40 2.275225e+15 0.000000e+00 6.323815e+03
9.069191 4.355710e+40 2.282713e+15 0.000000e+00 6.311651e+03
9.103786 4.355716e+40 2.290197e+15 0.000000e+00 6.299557e+03
9.138381 4.355722e+40 2.297679e+15 0.000000e+00 6.287529e+03
9.172976 4.355729e+40 2.305156e+15 0.000000e+00 6.275571e+03
9.207572 4.355735e+40 2.312630e+15 0.000000e+00 6.263680e+03
9.242167 4.355741e+40 2.320100e+15 0.000000e+00 6.251854e+03
9.276762 4.355747e+40 2.327566e+15 0.000000e+00 6.240096e+03
9.311357 4.355753e+40 2.335028e+15 0.000000e+00 6.228403e+03
9.345953 4.355760e+40 2.342487e+15 0.000000e+00 6.216775e+03
9.380548 4.355766e+40 2.349942e+15 0.000000e+00 6.205211e+03
9.415143 4.355772e+40 2.357394e+15 0.000000e+00 6.193712e+03
9.449739 4.355778e+40 2.364842e+15 0.000000e+00 6.182273e+03
9.484334 4.355785e+40 2.372287e+15 0.000000e+00 6.170899e+03
9.518929 4.355791e+40 2.379727e+15 0.000000e+00 6.159586e+03
