# day  luminosity  r_eff  v_eff  T_color
1.084414 4.356727e+40 4.465030e+14 0.000000e+00 1.841345e+04
1.119010 4.355309e+40 4.584106e+14 0.000000e+00 1.813002e+04
1.153605 4.354685e+40 4.702588e+14 0.000000e+00 1.785939e+04
1.188200 4.354499e+40 4.820689e+14 0.000000e+00 1.760033e+04
1.222795 4.354507e+40 4.938220e+14 0.000000e+00 1.735233e+04
1.257391 4.354567e+40 5.055218e+14 0.000000e+00 1.711461e+04
1.291986 4.354617e+40 5.171443e+14 0.000000e+00 1.688662e+04
1.326581 4.354642e+40 5.287211e+14 0.000000e+00 1.666754e+04
1.361176 4.354648e+40 5.403285e+14 0.000000e+00 1.645611e+04
1.395772 4.354646e+40 5.518540e+14 0.000000e+00 1.625289e+04
1.430367 4.354643e+40 5.633342e+14 0.000000e+00 1.605706e+04
1.464962 4.354643e+40 5.747457e+14 0.000000e+00 1.586830e+04
1.499558 4.354646e+40 5.861668e+14 0.000000e+00 1.568570e+04
1.534153 4.354651e+40 5.975390e+14 0.000000e+00 1.550936e+04
1.568748 4.354656e+40 6.088708e+14 0.000000e+00 1.533886e+04
1.603343 4.354661e+40 6.201626e+14 0.000000e+00 1.517386e+04
1.637939 4.354665e+40 6.314162e+14 0.000000e+00 1.501411e+04
1.672534 4.354669e+40 6.426545e+14 0.000000e+00 1.485917e+04
1.707129 4.354673e+40 6.538548e+14 0.000000e+00 1.470896e+04
1.741725 4.354677e+40 6.650197e+14 0.000000e+00 1.456324e+04
1.776320 4.354681e+40 6.761614e+14 0.000000e+00 1.442169e+04
1.810915 4.354685e+40 6.872676e+14 0.000000e+00 1.428422e+04
1.845510 4.354689e+40 6.983409e+14 0.000000e+00 1.415063e+04
1.880106 4.354693e+40 7.093942e+14 0.000000e+00 1.402065e+04
1.914701 4.354697e+40 7.204131e+14 0.000000e+00 1.389422e+04
1.949296 4.354701e+40 7.314013e+14 0.000000e+00 1.377116e+04
1.983891 4.354705e+40 7.423713e+14 0.000000e+00 1.365124e+04
2.000000 4.354707e+40 7.474675e+14 0.000000e+00 1.359648e+04
2.034595 4.354711e+40 7.583911e+14 0.000000e+00 1.348107e+04
2.069191 4.354715e+40 7.692628e+14 0.000000e+00 1.336866e+04
2.103786 4.354720e+40 7.801496e+14 0.000000e+00 1.325882e+04
2.138381 4.354724e+40 7.909986e+14 0.000000e+00 1.315170e+04
2.172976 4.354728e+40 8.018208e+14 0.000000e+00 1.304715e+04
2.207572 4.354732e+40 8.126268e+14 0.000000e+00 1.294500e+04
2.242167 4.354736e+40 8.234040e+14 0.000000e+00 1.284523e+04
2.276762 4.354740e+40 8.341557e+14 0.000000e+00 1.274775e+04
2.311357 4.354744e+40 8.448665e+14 0.000000e+00 1.265250e+04
2.345953 4.354749e+40 8.555800e+14 0.000000e+00 1.255926e+04
2.380548 4.354753e+40 8.662682e+14 0.000000e+00 1.246806e+04
2.415143 4.354757e+40 8.769329e+14 0.000000e+00 1.237883e+04
2.449739 4.354761e+40 8.875815e+14 0.000000e+00 1.229145e+04
2.484334 4.354765e+40 8.982063e+14 0.000000e+00 1.220591e+04
2.518929 4.354769e+40 9.088087e+14 0.000000e+00 1.212213e+04
2.553524 4.354774e+40 9.193893e+14 0.000000e+00 1.204005e+04
2.588120 4.354778e+40 9.299482e+14 0.000000e+00 1.195962e+04
2.622715 4.354782e+40 9.404857e+14 0.000000e+00 1.188078e+04
2.657310 4.354786e+40 9.510215e+14 0.000000e+00 1.180341e+04
2.691906 4.354791e+40 9.615275e+14 0.000000e+00 1.172758e+04
2.726501 4.354795e+40 9.720186e+14 0.000000e+00 1.165316e+04
2.761096 4.354799e+40 9.824895e+14 0.000000e+00 1.158015e+04
2.795691 4.354803e+40 9.929407e+14 0.000000e+00 1.150849e+04
2.830287 4.354808e+40 1.003378e+15 0.000000e+00 1.143813e+04
2.864882 4.354812e+40 1.013796e+15 0.000000e+00 1.136905e+04
2.899477 4.354816e+40 1.024195e+15 0.000000e+00 1.130121e+04
2.934072 4.354821e+40 1.034553e+15 0.000000e+00 1.123462e+04
2.968668 4.354825e+40 1.044938e+15 0.000000e+00 1.116908e+04
3.000000 4.354829e+40 1.054311e+15 0.000000e+00 1.111074e+04
3.034595 4.354833e+40 1.064644e+15 0.000000e+00 1.104738e+04
3.069191 4.354837e+40 1.074968e+15 0.000000e+00 1.098506e+04
3.103786 4.354842e+40 1.085271e+15 0.000000e+00 1.092380e+04
3.138381 4.354846e+40 1.095556e+15 0.000000e+00 1.086355e+04
3.172976 4.354851e+40 1.105833e+15 0.000000e+00 1.080426e+04
3.207572 4.354855e+40 1.116090e+15 0.000000e+00 1.074595e+04
3.242167 4.354859e+40 1.126323e+15 0.000000e+00 1.068858e+04
3.276762 4.354864e+40 1.136540e+15 0.000000e+00 1.063213e+04
3.311357 4.354868e+40 1.146759e+15 0.000000e+00 1.057651e+04
3.345953 4.354872e+40 1.156957e+15 0.000000e+00 1.052177e+04
3.380548 4.354877e+40 1.167139e+15 0.000000e+00 1.046788e+04
3.415143 4.354881e+40 1.177311e+15 0.000000e+00 1.041479e+04
3.449739 4.354886e+40 1.187466e+15 0.000000e+00 1.036250e+04
3.484334 4.354890e+40 1.197606e+15 0.000000e+00 1.031099e+04
3.518929 4.354895e+40 1.207738e+15 0.000000e+00 1.026023e+04
3.553524 4.354899e+40 1.217852e+15 0.000000e+00 1.021021e+04
3.588120 4.354904e+40 1.227952e+15 0.000000e+00 1.016093e+04
3.622715 4.354908e+40 1.238043e+15 0.000000e+00 1.011233e+04
3.657310 4.354912e+40 1.248118e+15 0.000000e+00 1.006443e+04
3.691906 4.354917e+40 1.258178e+15 0.000000e+00 1.001720e+04
3.726501 4.354921e+40 1.268231e+15 0.000000e+00 9.970617e+03
3.761096 4.354926e+40 1.278267e+15 0.000000e+00 9.924685e+03
3.795691 4.354930e+40 1.288293e+15 0.000000e+00 9.879373e+03
3.830287 4.354935e+40 1.298305e+15 0.000000e+00 9.834676e+03
3.864882 4.354940e+40 1.308305e+15 0.000000e+00 9.790581e+03
3.899477 4.354944e+40 1.318294e+15 0.000000e+00 9.747064e+03
3.934072 4.354949e+40 1.328271e+15 0.000000e+00 9.704124e+03
3.968668 4.354953e+40 1.338234e+15 0.000000e+00 9.661746e+03
4.000000 4.354957e+40 1.347250e+15 0.000000e+00 9.623831e+03
4.034595 4.354962e+40 1.357192e+15 0.000000e+00 9.582485e+03
4.069191 4.354966e+40 1.367122e+15 0.000000e+00 9.541666e+03
4.103786 4.354971e+40 1.377032e+15 0.000000e+00 9.501375e+03
4.138381 4.354976e+40 1.386931e+15 0.000000e+00 9.461587e+03
4.172976 4.354980e+40 1.396837e+15 0.000000e+00 9.422262e+03
4.207572 4.354985e+40 1.406722e+15 0.000000e+00 9.383438e+03
4.242167 4.354990e+40 1.416599e+15 0.000000e+00 9.345084e+03
4.276762 4.354994e+40 1.426463e+15 0.000000e+00 9.307196e+03
4.311357 4.354999e+40 1.436316e+15 0.000000e+00 9.269765e+03
4.345953 4.355003e+40 1.446160e+15 0.000000e+00 9.232775e+03
4.380548 4.355008e+40 1.455992e+15 0.000000e+00 9.196225e+03
4.415143 4.355013e+40 1.465813e+15 0.000000e+00 9.160106e+03
4.449739 4.355017e+40 1.475626e+15 0.000000e+00 9.124401e+03
4.484334 4.355022e+40 1.485427e+15 0.000000e+00 9.089112e+03
4.518929 4.355027e+40 1.495218e+15 0.000000e+00 9.054229e+03
4.553524 4.355032e+40 1.505001e+15 0.000000e+00 9.019737e+03
4.588120 4.355036e+40 1.514772e+15 0.000000e+00 8.985638e+03
4.622715 4.355041e+40 1.524533e+15 0.000000e+00 8.951923e+03
4.657310 4.355046e+40 1.534285e+15 0.000000e+00 8.918578e+03
4.691906 4.355051e+40 1.544028e+15 0.000000e+00 8.885603e+03
4.726501 4.355055e+40 1.553759e+15 0.000000e+00 8.852991e+03
4.761096 4.355060e+40 1.563484e+15 0.000000e+00 8.820728e+03
4.795691 4.355065e+40 1.573197e+15 0.000000e+00 8.788818e+03
4.830287 4.355070e+40 1.582900e+15 0.000000e+00 8.757251e+03
4.864882 4.355074e+40 1.592596e+15 0.000000e+00 8.726014e+03
4.899477 4.355079e+40 1.602281e+15 0.000000e+00 8.695112e+03
4.934072 4.355084e+40 1.611957e+15 0.000000e+00 8.664535e+03
4.968668 4.355089e+40 1.621626e+15 0.000000e+00 8.634271e+03
5.000000 4.355093e+40 1.630373e+15 0.000000e+00 8.607136e+03
5.034595 4.355098e+40 1.640023e+15 0.000000e+00 8.577470e+03
5.069191 4.355103e+40 1.649666e+15 0.000000e+00 8.548101e+03
5.103786 4.355108e+40 1.659299e+15 0.000000e+00 8.519035e+03
5.138381 4.355113e+40 1.668922e+15 0.000000e+00 8.490263e+03
5.172976 4.355118e+40 1.678530e+15 0.000000e+00 8.461783e+03
5.207572 4.355122e+40 1.688138e+15 0.000000e+00 8.433578e+03
5.242167 4.355127e+40 1.697736e+15 0.000000e+00 8.405653e+03
5.276762 4.355132e+40 1.707325e+15 0.000000e+00 8.378004e+03
5.311357 4.355137e+40 1.716908e+15 0.000000e+00 8.350620e+03
5.345953 4.355142e+40 1.726481e+15 0.000000e+00 8.323504e+03
5.380548 4.355147e+40 1.736045e+15 0.000000e+00 8.296650e+03
5.415143 4.355152e+40 1.745603e+15 0.000000e+00 8.270050e+03
5.449739 4.355157e+40 1.755152e+15 0.000000e+00 8.243704e+03
5.484334 4.355162e+40 1.764692e+15 0.000000e+00 8.217609e+03
5.518929 4.355167e+40 1.774226e+15 0.000000e+00 8.191755e+03
5.553524 4.355172e+40 1.783750e+15 0.000000e+00 8.166144e+03
5.588120 4.355177e+40 1.793266e+15 0.000000e+00 8.140772e+03
5.622715 4.355182e+40 1.802776e+15 0.000000e+00 8.115629e+03
5.657310 4.355187e+40 1.812277e+15 0.000000e+00 8.090719e+03
5.691906 4.355192e+40 1.821770e+15 0.000000e+00 8.066037e+03
5.726501 4.355197e+40 1.831257e+15 0.000000e+00 8.041575e+03
5.761096 4.355202e+40 1.840735e+15 0.000000e+00 8.017335e+03
5.795691 4.355207e+40 1.850205e+15 0.000000e+00 7.993313e+03
5.830287 4.355212e+40 1.859656e+15 0.000000e+00 7.969514e+03
5.864882 4.355217e+40 1.869119e+15 0.000000e+00 7.945907e+03
5.899477 4.355222e+40 1.878567e+15 0.000000e+00 7.922514e+03
5.934072 4.355228e+40 1.888007e+15 0.000000e+00 7.899327e+03
5.968668 4.355233e+40 1.897442e+15 0.000000e+00 7.876337e+03
6.000000 4.355237e+40 1.905979e+15 0.000000e+00 7.855690e+03
6.034595 4.355242e+40 1.915398e+15 0.000000e+00 7.833080e+03
6.069191 4.355248e+40 1.924813e+15 0.000000e+00 7.810657e+03
