# day  luminosity  r_eff  v_eff  T_color
0.735283 6.158499e+40 5.379723e+14 0.000000e+00 2.275689e+04
0.769849 6.156497e+40 5.591541e+14 0.000000e+00 2.224777e+04
0.804416 6.155615e+40 5.801849e+14 0.000000e+00 2.177167e+04
0.838983 6.155353e+40 6.009279e+14 0.000000e+00 2.132654e+04
0.873550 6.155363e+40 6.218085e+14 0.000000e+00 2.090515e+04
0.908116 6.155448e+40 6.424653e+14 0.000000e+00 2.050889e+04
0.942683 6.155519e+40 6.629983e+14 0.000000e+00 2.013454e+04
0.977250 6.155554e+40 6.834576e+14 0.000000e+00 1.977963e+04
1.000000 6.155564e+40 6.968491e+14 0.000000e+00 1.955624e+04
1.034567 6.155561e+40 7.171055e+14 0.000000e+00 1.923098e+04
1.069133 6.155556e+40 7.372469e+14 0.000000e+00 1.892153e+04
1.103700 6.155555e+40 7.573222e+14 0.000000e+00 1.862645e+04
1.138267 6.155558e+40 7.773000e+14 0.000000e+00 1.834486e+04
1.172834 6.155564e+40 7.970920e+14 0.000000e+00 1.807628e+04
1.207400 6.155572e+40 8.169562e+14 0.000000e+00 1.781827e+04
1.241967 6.155579e+40 8.366870e+14 0.000000e+00 1.757134e+04
1.276534 6.155585e+40 8.563332e+14 0.000000e+00 1.733447e+04
1.311101 6.155591e+40 8.758208e+14 0.000000e+00 1.710736e+04
1.345667 6.155596e+40 8.953579e+14 0.000000e+00 1.688835e+04
1.380234 6.155602e+40 9.147913e+14 0.000000e+00 1.667773e+04
1.414801 6.155607e+40 9.341501e+14 0.000000e+00 1.647485e+04
1.449368 6.155613e+40 9.533984e+14 0.000000e+00 1.627939e+04
1.483934 6.155619e+40 9.725879e+14 0.000000e+00 1.609074e+04
1.518501 6.155624e+40 9.918007e+14 0.000000e+00 1.590811e+04
1.553068 6.155630e+40 1.010907e+15 0.000000e+00 1.573178e+04
1.587635 6.155636e+40 1.029949e+15 0.000000e+00 1.556123e+04
1.622201 6.155642e+40 1.048918e+15 0.000000e+00 1.539613e+04
1.656768 6.155647e+40 1.067830e+15 0.000000e+00 1.523622e+04
1.691335 6.155653e+40 1.086731e+15 0.000000e+00 1.508102e+04
1.725902 6.155659e+40 1.105555e+15 0.000000e+00 1.493057e+04
1.760468 6.155665e+40 1.124322e+15 0.000000e+00 1.478455e+04
1.795035 6.155671e+40 1.143054e+15 0.000000e+00 1.464267e+04
1.829602 6.155677e+40 1.161723e+15 0.000000e+00 1.450486e+04
