# day  luminosity  r_eff  v_eff  T_color
0.643296 1.672877e+40 2.821149e+14 0.000000e+00 2.397121e+04
0.677948 1.672332e+40 2.948586e+14 0.000000e+00 2.335697e+04
0.712601 1.672092e+40 3.074999e+14 0.000000e+00 2.278794e+04
0.747254 1.672020e+40 3.199499e+14 0.000000e+00 2.226044e+04
0.781907 1.672023e+40 3.324578e+14 0.000000e+00 2.176539e+04
0.816559 1.672046e+40 3.448329e+14 0.000000e+00 2.130297e+04
0.851212 1.672066e+40 3.571257e+14 0.000000e+00 2.086899e+04
0.885865 1.672075e+40 3.693944e+14 0.000000e+00 2.045957e+04
0.920517 1.672078e+40 3.815633e+14 0.000000e+00 2.007393e+04
0.955170 1.672077e+40 3.936763e+14 0.000000e+00 1.970910e+04
0.989823 1.672076e+40 4.057212e+14 0.000000e+00 1.936357e+04
1.000000 1.672075e+40 4.092462e+14 0.000000e+00 1.926550e+04
1.034653 1.672076e+40 4.212076e+14 0.000000e+00 1.894251e+04
1.069305 1.672077e+40 4.331009e+14 0.000000e+00 1.863525e+04
1.103958 1.672079e+40 4.449560e+14 0.000000e+00 1.834234e+04
1.138611 1.672081e+40 4.567542e+14 0.000000e+00 1.806288e+04
1.173264 1.672083e+40 4.684431e+14 0.000000e+00 1.779633e+04
1.207916 1.672085e+40 4.801749e+14 0.000000e+00 1.754036e+04
1.242569 1.672086e+40 4.918284e+14 0.000000e+00 1.729542e+04
1.277222 1.672088e+40 5.034326e+14 0.000000e+00 1.706051e+04
1.311874 1.672089e+40 5.149432e+14 0.000000e+00 1.683526e+04
1.346527 1.672091e+40 5.264839e+14 0.000000e+00 1.661811e+04
1.381180 1.672092e+40 5.379632e+14 0.000000e+00 1.640931e+04
1.415832 1.672094e+40 5.493991e+14 0.000000e+00 1.620821e+04
1.450485 1.672095e+40 5.607696e+14 0.000000e+00 1.601448e+04
1.485138 1.672097e+40 5.721064e+14 0.000000e+00 1.582751e+04
1.519791 1.672098e+40 5.834572e+14 0.000000e+00 1.564655e+04
1.554443 1.672100e+40 5.947453e+14 0.000000e+00 1.547185e+04
1.589096 1.672102e+40 6.059956e+14 0.000000e+00 1.530289e+04
1.623749 1.672103e+40 6.172027e+14 0.000000e+00 1.513935e+04
1.658401 1.672105e+40 6.283770e+14 0.000000e+00 1.498096e+04
1.693054 1.672106e+40 6.395453e+14 0.000000e+00 1.482726e+04
1.727707 1.672108e+40 6.506679e+14 0.000000e+00 1.467827e+04
1.762359 1.672110e+40 6.617574e+14 0.000000e+00 1.453370e+04
1.797012 1.672111e+40 6.728264e+14 0.000000e+00 1.439322e+04
1.831665 1.672113e+40 6.838584e+14 0.000000e+00 1.425679e+04
1.866318 1.672114e+40 6.948596e+14 0.000000e+00 1.412418e+04
1.900970 1.672116e+40 7.058433e+14 0.000000e+00 1.399510e+04
1.935623 1.672118e+40 7.167913e+14 0.000000e+00 1.386955e+04
1.970276 1.672119e+40 7.277166e+14 0.000000e+00 1.374729e+04
2.000000 1.672121e+40 7.370653e+14 0.000000e+00 1.364495e+04
2.034653 1.672122e+40 7.479382e+14 0.000000e+00 1.352848e+04
2.069305 1.672124e+40 7.587598e+14 0.000000e+00 1.341505e+04
2.103958 1.672125e+40 7.695954e+14 0.000000e+00 1.330424e+04
2.138611 1.672127e+40 7.803949e+14 0.000000e+00 1.319618e+04
2.173264 1.672129e+40 7.911687e+14 0.000000e+00 1.309071e+04
2.207916 1.672130e+40 8.019248e+14 0.000000e+00 1.298769e+04
2.242569 1.672132e+40 8.126539e+14 0.000000e+00 1.288708e+04
2.277222 1.672134e+40 8.233588e+14 0.000000e+00 1.278877e+04
2.311874 1.672135e+40 8.340220e+14 0.000000e+00 1.269274e+04
2.346527 1.672137e+40 8.446881e+14 0.000000e+00 1.259873e+04
2.381180 1.672139e+40 8.553299e+14 0.000000e+00 1.250680e+04
